subject,experiment,session,slope,intercept,rmse,mu,sig,se,n_syncs,corr1,corr2
R1002P,FR2,1,0.9950484759240584,5.836923315817598,9.485076668591892,-1.7280399333685637e-13,9.485076668591889,0.9485076668591889,100,0.997807701591611,0.3147133381077553
R1002P,FR2,2,0.9960839810651023,4.818973395774213,10.029502518137875,7.241851562866941e-13,10.02950251813788,1.002950251813788,100,0.9974649248255585,0.3384952229604497
R1003P,PAL1,0,0.9950333041687177,5.912917670913425,9.031083682640725,8.412825991399586e-14,9.031083682640725,0.9031083682640725,100,0.9981234921132861,0.37592442393842845
R1003P,PAL1,1,0.9967512955681135,4.029695940102979,9.038446044978981,-2.1600499167107046e-14,9.03844604497898,0.9038446044978979,100,0.9979092856701025,0.34745402263611874
R1003P,FR1,0,0.9940256161564838,6.8284777966169745,9.536594781748459,2.501110429875553e-13,9.536594781748459,0.9536594781748459,100,0.9974079202583339,0.3619947054917906
R1003P,PAL2,0,0.9953333940223403,5.652751524007731,9.307108806866443,4.672529030358419e-13,9.307108806866445,0.9307108806866445,100,0.9980536554282844,0.358740151699551
R1003P,FR2,0,0.997581191571967,3.9915354868626536,10.506719536118679,5.115907697472721e-13,10.506719536118679,1.0506719536118678,100,0.9976041370241396,0.2962897819613974
R1003P,PAL2,1,0.9943242395895333,6.685096879327302,9.818894085810879,-1.261923898709938e-13,9.818894085810877,0.9818894085810876,100,0.9979998346381638,0.36765926040748587
R1003P,FR1,1,0.9941990740662102,6.888028202548073,9.63924361368126,-2.4556356947869064e-13,9.63924361368126,0.9639243613681259,100,0.9978890658467537,0.3440661917481952
R1004D,catFR1,0,0.9953037642278234,5.649051465183447,9.553481891872257,8.753886504564434e-14,9.553481891872257,0.9553481891872257,100,0.9980142768688346,0.37592286919566276
R1006P,FR1,0,2.091329234231669,-669.5037434546477,733.8572783504069,1.8189894035458566e-13,733.8572783504069,73.38572783504068,100,0.400205270053708,0.3705131689046201
R1006P,FR1,1,0.997978422904004,3.496408936921702,9.711481115794896,1.978150976356119e-13,9.711481115794895,0.9711481115794894,100,0.9978282422201187,0.3896795569240739
R1010J,FR1,0,1.0004699939342636,-5.255004069602566,1.583091505241259,2.808064891723916e-13,1.583091505241259,0.15830915052412592,100,0.9999489938126951,0.34450477598425
R1010J,FR1,1,0.9994657410622483,0.5052740297333582,0.8014578460975074,-8.753886504564434e-14,0.8014578460975074,0.08014578460975073,100,0.9999864355589491,0.31755361869972226
R1015J,catFR1,0,1.0009024418837271,-6.7401306885771275,1.3280434769143281,-6.650680006714537e-13,1.3280434769143283,0.13280434769143284,100,0.9999588034896832,0.29445132698788934
R1016M,PAL2,0,0.9949976272709026,6.031362370802996,9.028515724189733,2.512479113647714e-13,9.028515724189731,0.9028515724189731,100,0.9978620369708079,0.36760999160824265
R1016M,catFR1,0,0.993378480411963,-261.58933669324324,339.5665984195804,0.0,339.5665984195804,33.956659841958036,100,0.385241758161715,0.35151354499295473
R1016M,PAL1,0,1.0000344159197332,-0.10500684107523613,1.3583353087468255,-2.3419488570652903e-13,1.3583353087468253,0.13583353087468253,100,0.9999566256012359,0.3803137322050238
R1016M,catFR2,0,1.0027479990464632,-2.8177021996268374,1.417479049902574,-5.718447937397287e-13,1.4174790499025738,0.14174790499025738,100,0.9999523273330759,0.3353895215814688
R1016M,PAL2,1,0.9962961447453795,4.547594920865646,9.108191728812818,4.0472514228895307e-13,9.108191728812816,0.9108191728812816,100,0.997913857850163,0.33074450633807023
R1016M,PAL2,2,0.5894705170243157,389.95591136207594,99.18724665993064,-1.5006662579253317e-13,99.18724665993064,19.83744933198613,25,0.6876452440490913,0.6458183292601614
R1018P,FR1,0,0.9948701763144223,6.141843253936246,10.101097697002027,-6.480149750132113e-14,10.101097697002027,1.0101097697002026,100,0.9974758529133338,0.34828114899200996
R1021D,catFR1,0,0.9927127499972511,8.387255677810776,9.852543165167681,6.230038707144559e-13,9.852543165167681,0.9852543165167681,100,0.9974308775876164,0.33248463215610913
R1022J,FR1,0,1.0012523060187328,-6.3732946676063005,1.585058605396571,4.683897714130581e-13,1.585058605396571,0.1585058605396571,100,0.9999477246210156,0.3528449164590489
R1022J,FR2,1,0.879391972042942,142.25145428836967,201.91162198855116,3.581135388230905e-13,201.91162198855116,20.191162198855118,100,0.5265215989015599,0.2934024926738842
R1022J,FR2,0,1.0040967212381713,-3.2639493991134727,10.264262323140558,-2.5011104298755527e-14,10.26426232314056,1.026426232314056,100,0.9971365192150614,0.3281672282880146
R1023J,FR2,1,0.9931768690413186,8.003913926577209,10.418989881856701,6.593836587853729e-14,10.418989881856703,1.0418989881856704,100,0.9973816776777721,0.3235571314153173
R1023J,FR1,0,1.032985515541222,-33.153758156354336,8.885122094559797,7.389644451905042e-14,8.885122094559797,0.8885122094559798,100,0.9985988104142759,0.29658650704766093
R1023J,PAL1,0,1.025680804304799,-25.493267384608394,9.229581441025507,1.5916157281026246e-14,9.229581441025507,0.9229581441025507,100,0.9984165357601418,0.35596310597809744
R1026D,catFR1,0,0.9946307132657441,6.317600627979379,9.836196343807467,-6.230038707144559e-13,9.836196343807467,0.9836196343807467,100,0.9976945433813819,0.29828034210519505
R1026D,catFR2,0,0.9941614138287594,6.864814209732034,10.756517801574713,-9.117684385273605e-13,10.756517801574711,1.0756517801574712,100,0.9973296644322668,0.32804914080167885
R1026D,catFR2,1,0.9995008844846278,0.46422317328950163,0.5200272262248531,-9.29958332562819e-13,0.5200272262248532,0.05200272262248532,100,0.9999938024454048,0.29313431595363976
R1026D,catFR2,2,0.9937693197056342,7.291960728168242,9.675687454418641,1.6711965145077556e-13,9.675687454418643,0.9675687454418643,100,0.9975420517715957,0.3651505160523846
R1027J,FR2,0,0.6849954085846539,352.5220639602216,186.99432197764924,-7.503331289626658e-14,186.9943219776492,18.69943219776492,100,0.42521947772025404,0.39996808513984317
R1027J,FR2,2,0.9970452603299771,3.915126003397443,10.370059445108865,2.773958840407431e-13,10.370059445108867,1.0370059445108866,100,0.9968866566731254,0.3110201866498699
R1028M,PAL2,0,0.9978444497320309,2.8822487695727927,8.499747821786094,4.1040948417503385e-13,8.499747821786094,0.8499747821786094,100,0.9979452997099324,0.3516420481248037
R1028M,FR2,1,0.9922602229180159,8.65508615304258,10.153510351335614,3.069544618483633e-13,10.153510351335612,1.0153510351335613,100,0.9972216961214955,0.3343546634559431
R1028M,catFR2,0,0.9949419480795397,5.904841214257237,9.945282548436262,1.7962520360015334e-13,9.945282548436266,0.9945282548436266,100,0.9972410749624736,0.3343926713381275
R1028M,FR2,2,0.9955559890890352,5.308986252283693,9.845334512474446,-7.673861546209082e-13,9.845334512474444,0.9845334512474444,100,0.9974931831723339,0.31089908692659046
R1028M,catFR1,0,0.9962428234812742,4.62582984563991,10.01196506281909,6.957634468562901e-13,10.011965062819089,1.0011965062819088,100,0.9975181239997835,0.31430169352058646
R1028M,PAL1,0,0.9967982068004018,4.034024049621097,9.096213974630011,4.0245140553452075e-13,9.096213974630011,0.9096213974630011,100,0.9979392868975402,0.38487577185632205
R1028M,PAL1,1,0.9958904322911917,5.045498458148094,9.007134120930216,2.1600499167107046e-14,9.007134120930216,0.9007134120930216,100,0.997831082666075,0.36992110547740414
R1029W,catFR2,0,0.9946800622816355,7.37636921623416,9.979798187042704,-2.955857780762017e-13,9.979798187042707,0.9979798187042708,100,0.9974891864970812,0.3617812923334468
R1029W,catFR2,1,0.9959187586802025,5.996462711304637,9.59724787086893,8.947154128691182e-13,9.597247870868932,0.9597247870868932,100,0.9977173681049926,0.32261382582276105
R1030J,FR2,4,0.995899226414194,5.164563960152977,10.353782363529088,-2.0463630789890885e-14,10.353782363529088,1.035378236352909,100,0.9976676681317632,0.2905685858735375
R1030J,FR2,5,0.9960950509295943,4.915974348303573,10.538825867587242,2.467004378559068e-13,10.538825867587242,1.0538825867587243,100,0.9972717967588124,0.36131580601557295
R1030J,FR2,6,0.9930917334646424,8.005328816939599,10.429957769716689,6.8212102632969615e-15,10.429957769716689,1.042995776971669,100,0.9971338617513361,0.34789509000152763
R1030J,FR1,0,1.004934991375444,-3.7564842000272542,10.644830908951166,1.8417267710901798e-13,10.644830908951166,1.0644830908951166,100,0.9973578944783127,0.34203211937543704
R1030J,FR2,0,0.9563117816068704,167.79624303390253,441.20353235085327,-1.9326762412674725e-13,441.20353235085327,44.120353235085325,100,0.27190163437132125,0.26519620426823287
R1031M,PAL1,0,1.0015580957342776,-6.876487921057517,1.6664530828696447,-3.5925040720030667e-13,1.6664530828696447,0.16664530828696447,100,0.9999236949793106,0.310120229239898
R1031M,catFR1,0,0.99558346889025,5.30959228807051,9.63992380773833,3.512923285597935e-13,9.63992380773833,0.9639923807738329,100,0.9975984261701776,0.3668596566446084
R1031M,catFR2,0,0.9953585219220416,5.517022259003077,9.99866774401363,-5.10453901370056e-13,9.998667744013627,0.9998667744013627,100,0.9976051773759845,0.32006823310426474
R1031M,PAL2,0,0.995036839581493,5.8076303358573735,9.296557510590805,5.877609510207549e-13,9.296557510590805,0.9296557510590805,100,0.9975320611245878,0.3606637942808729
R1031M,PAL2,1,0.9949713902175578,5.9607616475245795,9.213364407189347,-2.4215296434704213e-13,9.213364407189347,0.9213364407189347,100,0.9977202227228921,0.37946963540833223
R1032D,catFR1,0,0.9932865115183481,7.775216679211811,9.57352556981585,1.750777300912887e-13,9.57352556981585,0.957352556981585,100,0.9975402773847292,0.31004705896437706
R1032D,catFR1,1,0.9945854727013134,6.369200667666179,9.898948259332803,1.4665602066088468e-13,9.898948259332803,0.9898948259332803,100,0.9975232441255865,0.314455808520956
R1033D,FR2,1,0.9945176710223644,6.52825821921722,9.745008024578551,-1.3983481039758771e-13,9.745008024578551,0.9745008024578551,100,0.9977547021423435,0.32593752399216563
R1033D,FR2,2,0.9938162789030456,7.265412355746337,10.132840241601215,2.8762769943568853e-13,10.132840241601214,1.0132840241601213,100,0.9973977880653841,0.3571257165607877
R1033D,FR1,0,1.000322403726155,-8.893397211424658,0.6167119734438966,-3.2741809263825415e-13,0.6167119734438966,0.06167119734438966,100,0.9999914720101093,0.2882012981789261
R1033D,FR2,0,0.9965725109815025,4.363293444924952,9.859521488654346,-2.12594386539422e-13,9.859521488654346,0.9859521488654346,100,0.9978399460427944,0.3087026944022467
R1034D,FR1,0,0.9934569563353629,7.481165108987701,9.54156600673752,9.549694368615746e-14,9.54156600673752,0.9541566006737521,100,0.9972567803072545,0.3032669305909849
R1034D,FR1,1,0.9945582993284192,6.319048876396774,9.645204920562925,-9.663381206337362e-14,9.645204920562923,0.9645204920562923,100,0.9976706966022855,0.3322210429788774
R1034D,FR1,2,0.9935251513018387,7.431848817232695,9.856795336457445,1.0004441719502211e-13,9.856795336457445,0.9856795336457445,100,0.99725670654555,0.29612697288288875
R1035M,catFR1,0,0.8087497633145765,213.53610882152998,243.98142650987938,8.86757334228605e-14,243.98142650987938,24.39814265098794,100,0.43623131128506415,0.300322434509669
