subject,experiment,session,localization,montage,system_version,multiple_eegfiles,eegfile,sources_samples,eeg_samples,sources_samplerate,eeg_samplerate,equal_samples,close_samples,factor_2
R1323T,FR1,0,0,0,3.1,False,R1323T_FR1_0_21Jul17_1852,3556562,3556562,1000.0,1000.0,True,True,False
R1323T,FR1,2,0,0,3.1,False,R1323T_FR1_2_24Jul17_1553,2414972,2414972,1000.0,1000.0,True,True,False
R1323T,FR1,3,0,0,3.1,False,R1323T_FR1_3_25Jul17_2137,2934434,2934434,1000.0,1000.0,True,True,False
R1323T,FR5,0,0,0,3.1,False,R1323T_FR5_0_26Jul17_1517,5584965,5584965,1000.0,1000.0,True,True,False
R1324M,FR1,0,0,0,3.1,False,R1324M_FR1_0_30Jul17_1628,1839412,1839412,1000.0,1000.0,True,True,False
R1324M,FR1,1,0,0,3.1,False,R1324M_FR1_1_01Aug17_1453,3753302,3753302,1000.0,1000.0,True,True,False
R1324M,THR1,1,0,0,3.1,False,R1324M_THR1_1_02Aug17_1707,1254133,1254133,1000.0,1000.0,True,True,False
R1324M,catFR1,0,0,0,3.1,False,R1324M_catFR1_0_01Aug17_1634,2118473,2118473,1000.0,1000.0,True,True,False
R1325C,FR1,0,0,0,2.0,False,R1325C_FR1_0_11Aug17_1602,3750100,1875050,1000.0,1000.0,False,False,True
R1325C,FR1,1,0,0,2.0,False,R1325C_FR1_1_14Aug17_1804,3855134,1927567,1000.0,1000.0,False,False,True
R1325C,THR,1,0,0,2.0,False,R1325C_THR_1_14Aug17_1847,4360332,2180172,1000.0,1000.0,False,False,True
R1328E,FR1,0,0,0,3.1,False,R1328E_FR1_0_09Aug17_1948,3330851,3330851,1000.0,1000.0,True,True,False
R1328E,FR1,1,0,0,3.1,False,R1328E_FR1_1_21Aug17_1954,2841558,2841558,1000.0,1000.0,True,True,False
R1328E,THR1,0,0,0,3.1,True,R1328E_THR1_0_04Aug17_1929,97971,195942,1000.0,1000.0,False,False,True
R1328E,THR1,0,0,0,3.1,True,R1328E_THR1_0_04Aug17_1950,3572977,7145954,1000.0,1000.0,False,False,True
R1328E,THR1,1,0,0,3.1,True,R1328E_THR1_1_07Aug17_1822,22253,44506,1000.0,1000.0,False,False,True
R1328E,THR1,1,0,0,3.1,True,R1328E_THR1_1_07Aug17_1831,1414457,2828914,1000.0,1000.0,False,False,True
R1328E,THR1,2,0,0,3.1,False,R1328E_THR1_2_07Aug17_1913,1537752,1537752,1000.0,1000.0,True,True,False
R1328E,THR1,3,0,0,3.1,True,R1328E_THR1_3_15Aug17_1758,139324,278648,1000.0,1000.0,False,False,True
R1328E,THR1,3,0,0,3.1,True,R1328E_THR1_3_15Aug17_1801,64938,129876,1000.0,1000.0,False,False,True
R1328E,THR1,3,0,0,3.1,True,R1328E_THR1_3_15Aug17_1804,117322,234644,1000.0,1000.0,False,False,True
R1328E,THR1,3,0,0,3.1,True,R1328E_THR1_3_15Aug17_1808,2886169,5772338,1000.0,1000.0,False,False,True
R1328E,THR1,4,0,0,3.1,False,R1328E_THR1_4_16Aug17_1821,2780380,2780380,1000.0,1000.0,True,True,False
R1328E,THR1,5,0,0,3.1,True,R1328E_THR1_5_18Aug17_1902,110867,221734,1000.0,1000.0,False,False,True
R1328E,THR1,5,0,0,3.1,True,R1328E_THR1_5_18Aug17_1905,2564924,5129848,1000.0,1000.0,False,False,True
R1328E,THR1,6,0,1,3.0,False,R1328E_THR1_6_23Aug17_1932,2521383,2521383,1000.0,1000.0,True,True,False
R1328E,catFR1,0,0,0,3.1,False,R1328E_catFR1_0_10Aug17_1738,1826867,1826867,1000.0,1000.0,True,True,False
R1328E,catFR1,2,0,0,3.1,False,R1328E_catFR1_2_11Aug17_1758,2894060,2894060,1000.0,1000.0,True,True,False
R1328E,catFR1,3,0,0,3.1,False,R1328E_catFR1_3_13Aug17_2056,2330485,2330485,1000.0,1000.0,True,True,False
R1328E,catFR1,4,0,0,3.1,False,R1328E_catFR1_4_20Aug17_2053,2918490,2918490,1000.0,1000.0,True,True,False
R1329T,FR1,0,0,0,3.1,True,R1329T_FR1_0_11Aug17_2041,880296,1760592,1000.0,1000.0,False,False,True
R1329T,FR1,0,0,0,3.1,True,R1329T_FR1_0_11Aug17_2100,766949,1533898,1000.0,1000.0,False,False,True
R1329T,FR1,1,0,0,3.1,False,R1329T_FR1_1_15Aug17_1801,2653081,2653081,1000.0,1000.0,True,True,False
R1330D,FR1,0,0,0,3.1,True,R1330D_FR1_0_01Sep17_2024,663331,1326662,1000.0,1000.0,False,False,True
R1330D,FR1,0,0,0,3.1,True,R1330D_FR1_0_01Sep17_2036,1891821,3783642,1000.0,1000.0,False,False,True
R1330D,FR5,0,0,0,3.1,False,R1330D_FR5_0_03Sep17_1533,2166670,2166670,1000.0,1000.0,True,True,False
R1330D,catFR1,0,0,0,3.1,True,R1330D_catFR1_0_30Aug17_2016,7200009,14400018,1000.0,1000.0,False,False,True
R1330D,catFR1,0,0,0,3.1,True,R1330D_catFR1_0_30Aug17_2223,1090703,2181406,1000.0,1000.0,False,False,True
R1330D,catFR1,0,0,0,3.1,True,R1330D_catFR1_0_31Aug17_1302,422738,845476,1000.0,1000.0,False,False,True
R1330D,catFR1,0,0,0,3.1,True,R1330D_catFR1_0_31Aug17_1310,2104503,4209006,1000.0,1000.0,False,False,True
R1330D,catFR1,1,0,0,3.1,False,R1330D_catFR1_1_01Sep17_1332,3003717,3003717,1000.0,1000.0,True,True,False
R1330D,catFR5,0,0,0,3.1,False,R1330D_catFR5_0_02Sep17_1745,2804039,2804039,1000.0,1000.0,True,True,False
R1330D,catFR5,1,0,0,3.1,False,R1330D_catFR5_1_03Sep17_1500,1323259,1323259,1000.0,1000.0,True,True,False
R1331T,FR1,0,0,0,3.1,False,R1331T_FR1_0_22Aug17_1640,3274323,13097292,1000.0,1000.0,False,False,False
R1331T,FR1,1,0,0,3.1,False,R1331T_FR1_1_22Aug17_2139,3084125,12336500,1000.0,1000.0,False,False,False
R1332M,FR1,0,0,0,3.1,False,R1332M_FR1_0_17Aug17_1431,3153886,3153886,1000.0,1000.0,True,True,False
R1332M,FR1,1,0,0,3.1,False,R1332M_FR1_1_19Aug17_1658,2855663,2855663,1000.0,1000.0,True,True,False
R1332M,PS4_catFR,0,0,0,3.1,False,R1332M_catFR5_0_20Aug17_1746,2896173,2896173,1000.0,1000.0,True,True,False
R1332M,THR1,0,0,0,3.1,False,R1332M_THR1_0_18Aug17_1945,3348778,3348778,1000.0,1000.0,True,True,False
R1332M,catFR1,0,0,0,3.1,False,R1332M_catFR1_0_17Aug17_1923,2968273,2968273,1000.0,1000.0,True,True,False
R1332M,catFR1,1,0,0,3.1,True,R1332M_catFR1_1_18Aug17_1433,393738,787476,1000.0,1000.0,False,False,True
R1332M,catFR1,1,0,0,3.1,True,R1332M_catFR1_1_18Aug17_1445,2737261,5474522,1000.0,1000.0,False,False,True
R1333N,PAL1,0,0,0,3.1,False,R1333N_PAL1_0_21Aug17_2026,2958993,2958993,1000.0,1000.0,True,True,False
R1333N,PAL1,1,0,0,3.1,False,R1333N_PAL1_1_22Aug17_1458,2741358,2741358,1000.0,1000.0,True,True,False
R1333N,PAL1,2,0,0,3.1,False,R1333N_PAL1_2_23Aug17_1629,976018,976018,1000.0,1000.0,True,True,False
R1333N,PAL1,3,0,0,3.1,False,R1333N_PAL1_3_28Aug17_1522,2164495,2164495,1000.0,1000.0,True,True,False
R1333N,PAL5,3,0,0,3.1,False,R1333N_PAL5_3_30Aug17_2112,2728312,2728312,1000.0,1000.0,True,True,False
R1334T,FR1,0,0,0,3.1,False,R1334T_FR1_0_24Aug17_2155,3472928,3472928,1000.0,1000.0,True,True,False
R1334T,FR1,1,0,0,3.1,False,R1334T_FR1_1_26Aug17_1659,3421264,3421264,1000.0,1000.0,True,True,False
R1334T,FR1,2,0,0,3.1,True,R1334T_FR1_2_28Aug17_1942,613986,1227972,1000.0,1000.0,False,False,True
R1334T,FR1,2,0,0,3.1,True,R1334T_FR1_2_28Aug17_2004,2972485,5944970,1000.0,1000.0,False,False,True
R1334T,catFR1,0,0,0,3.1,False,R1334T_catFR1_0_29Aug17_1656,2820578,2820578,1000.0,1000.0,True,True,False
R1334T,catFR5,0,0,0,3.1,False,R1334T_catFR5_0_31Aug17_1612,3077514,3077514,1000.0,1000.0,True,True,False
R1336T,FR1,0,0,0,3.1,False,R1336T_FR1_0_01Sep17_2142,2227834,2227834,1000.0,1000.0,True,True,False
R1336T,FR1,1,0,0,3.1,False,R1336T_FR1_1_05Sep17_1504,2251167,2251167,1000.0,1000.0,True,True,False
R1337E,FR1,0,0,0,3.1,False,R1337E_FR1_0_08Sep17_2045,3061476,3061476,1000.0,1000.0,True,True,False
R1337E,FR1,1,0,0,3.1,False,R1337E_FR1_1_09Sep17_1956,2481870,2481870,1000.0,1000.0,True,True,False
R1337E,FR1,2,0,0,3.1,False,R1337E_FR1_2_18Sep17_1916,2771679,2771679,1000.0,1000.0,True,True,False
R1337E,catFR1,0,0,0,3.1,False,R1337E_catFR1_0_13Sep17_1922,2800514,2800514,1000.0,1000.0,True,True,False
R1337E,catFR1,1,0,0,3.1,False,R1337E_catFR1_1_14Sep17_2036,3357337,3357337,1000.0,1000.0,True,True,False
R1338T,FR1,0,0,0,3.1,False,R1338T_FR1_0_08Sep17_1605,2935908,11743632,1000.0,1000.0,False,False,False
R1338T,FR1,1,0,0,3.1,False,R1338T_FR1_1_11Sep17_2123,4072663,4072663,1000.0,1000.0,True,True,False
R1338T,FR1,2,0,0,3.1,False,R1338T_FR1_2_12Sep17_2038,2772325,2772325,1000.0,1000.0,True,True,False
R1338T,catFR1,0,0,0,3.1,False,R1338T_catFR1_0_08Sep17_2139,3118511,3118511,1000.0,1000.0,True,True,False
R1339D,FR1,0,0,0,3.1,False,R1339D_FR1_0_13Sep17_1739,5355266,5355266,1000.0,1000.0,True,True,False
R1339D,FR1,1,0,0,3.1,False,R1339D_FR1_1_14Sep17_1353,3070818,3070818,1000.0,1000.0,True,True,False
R1339D,FR1,2,0,0,3.1,True,R1339D_FR1_2_15Sep17_1402,107780,215560,1000.0,1000.0,False,False,True
R1339D,FR1,2,0,0,3.1,True,R1339D_FR1_2_16Sep17_1653,109352,218704,1000.0,1000.0,False,False,True
R1339D,FR1,2,0,0,3.1,True,R1339D_FR1_2_16Sep17_1657,1100897,2201794,1000.0,1000.0,False,False,True
R1339D,FR1,3,0,0,3.1,False,R1339D_FR1_3_19Sep17_1408,2962690,2962690,1000.0,1000.0,True,True,False
R1339D,FR5,0,0,0,3.1,False,R1339D_FR5_0_23Sep17_1321,2927669,2927669,1000.0,1000.0,True,True,False
R1339D,FR5,1,0,0,3.1,False,R1339D_FR5_1_24Sep17_1432,3081078,3081078,1000.0,1000.0,True,True,False
R1341T,FR1,0,0,0,3.1,False,R1341T_FR1_0_14Sep17_1500,3608431,3608431,1000.0,1000.0,True,True,False
R1341T,FR1,1,0,0,3.1,True,R1341T_FR1_1_15Sep17_1951,1173241,2346482,1000.0,1000.0,False,False,True
R1341T,FR1,1,0,0,3.1,True,R1341T_FR1_1_15Sep17_2030,1925721,3851442,1000.0,1000.0,False,False,True
R1341T,FR1,2,0,0,3.1,False,R1341T_FR1_2_21Sep17_1900,2840810,2840810,1000.0,1000.0,True,True,False
R1341T,FR1,3,0,0,3.1,False,R1341T_FR1_3_22Sep17_1955,2730554,2730554,1000.0,1000.0,True,True,False
R1341T,FR5,0,0,0,3.1,False,R1341T_FR5_0_26Sep17_1537,2849665,2849665,1000.0,1000.0,True,True,False
R1342M,FR1,0,0,0,3.1,False,R1342M_FR1_0_15Sep17_1914,3282595,3282595,1000.0,1000.0,True,True,False
R1342M,FR1,1,0,0,3.1,True,R1342M_FR1_1_20Sep17_1818,19929,39858,1000.0,1000.0,False,False,True
R1342M,FR1,1,0,0,3.1,True,R1342M_FR1_1_20Sep17_1822,1696467,3392934,1000.0,1000.0,False,False,True
R1342M,catFR1,0,0,0,3.1,True,R1342M_catFR1_0_16Sep17_1908,39848,79696,1000.0,1000.0,False,False,True
R1342M,catFR1,0,0,0,3.1,True,R1342M_catFR1_0_16Sep17_1912,2865052,5730104,1000.0,1000.0,False,False,True
R1343J,catFR1,1,0,0,3.2,True,R1343J_catFR1_1_02Oct17_2025.h5,77632,77632,1000.0,1000.0,True,True,False
R1343J,catFR1,1,0,0,3.2,True,R1343J_catFR1_1_02Oct17_2027.h5,2923745,2923745,1000.0,1000.0,True,True,False
R1345D,FR1,0,0,0,3.1,False,R1345D_FR1_0_04Oct17_1644.h5,1570798,1570798,1000.0,1000.0,True,True,False
R1345D,FR1,1,0,0,3.1,False,R1345D_FR1_1_05Oct17_1959.h5,3154316,3154316,1000.0,1000.0,True,True,False
R1345D,FR1,2,0,0,3.1,False,R1345D_FR1_2_06Oct17_1855.h5,2062477,2062477,1000.0,1000.0,True,True,False
R1345D,FR1,3,0,0,3.1,True,R1345D_FR1_3_07Oct17_2004.h5,424303,424303,1000.0,1000.0,True,True,False
R1345D,FR1,3,0,0,3.1,True,R1345D_FR1_3_07Oct17_2012.h5,3925403,3925403,1000.0,1000.0,True,True,False
R1345D,FR1,4,0,0,3.1,False,R1345D_FR1_4_08Oct17_1649.h5,1875507,1875507,1000.0,1000.0,True,True,False
R1345D,FR5,0,0,0,3.1,False,R1345D_FR5_0_09Oct17_1723.h5,2740606,2740606,1000.0,1000.0,True,True,False
R1345D,FR5,2,0,0,3.1,True,R1345D_FR5_2_12Oct17_1857.h5,52816,52816,1000.0,1000.0,True,True,False
R1345D,FR5,2,0,0,3.1,True,R1345D_FR5_2_12Oct17_1900.h5,2655295,2655295,1000.0,1000.0,True,True,False
R1345D,catFR5,0,0,0,3.1,False,R1345D_catFR5_0_15Oct17_2115.h5,1687649,1687649,1000.0,1000.0,True,True,False
R1345D,catFR5,1,0,0,3.2,False,R1345D_catFR5_1_16Oct17_2041.h5,2170530,2170530,1000.0,1000.0,True,True,False
R1346T,FR1,0,0,0,3.1,False,R1346T_FR1_0_21Sep17_1630,3715310,3715310,1000.0,1000.0,True,True,False
R1346T,FR1,1,0,0,3.1,False,R1346T_FR1_1_22Sep17_1627,3027992,3027992,1000.0,1000.0,True,True,False
R1346T,FR1,100,0,0,3.1,False,R1346T_FR1_100_25Sep17_1733,4207410,4207410,1000.0,1000.0,True,True,False
R1347D,FR1,2,0,0,3.3,False,R1347D_FR1_2_01Dec17_2106.h5,1488990,1488990,1000.0,1000.0,True,True,False
R1347D,FR1,3,0,0,3.3,False,R1347D_FR1_3_06Dec17_1504.h5,1717274,1717274,1000.0,1000.0,True,True,False
R1347D,FR1,4,0,0,3.3,False,R1347D_FR1_4_07Dec17_1549.h5,4913845,4913845,1000.0,1000.0,True,True,False
R1347D,PS4_catFR,4,0,0,3.1,False,R1347D_catFR5_4_09Dec17_1814.h5,2944726,2944726,1000.0,1000.0,True,True,False
R1347D,PS4_catFR,8,0,0,3.1,False,R1347D_catFR5_8_10Dec17_1553.h5,2943374,2943374,1000.0,1000.0,True,True,False
R1347D,catFR1,0,0,0,3.3,False,R1347D_catFR1_0_02Dec17_1624.h5,1579150,1579150,1000.0,1000.0,True,True,False
R1347D,catFR1,1,0,0,3.3,False,R1347D_catFR1_1_06Dec17_2153.h5,1637351,1637351,1000.0,1000.0,True,True,False
R1347D,catFR1,2,0,0,3.3,False,R1347D_catFR1_2_08Dec17_2223.h5,1354586,1354586,1000.0,1000.0,True,True,False
R1348J,catFR1,1,0,0,3.1,False,R1348J_catFR1_1_26Sep17_1939.h5,2960106,2960106,1000.0,1000.0,True,True,False
R1349T,FR1,0,0,0,3.1,False,R1349T_FR1_0_28Sep17_1636,4049549,4049549,1000.0,1000.0,True,True,False
R1350D,FR1,0,0,0,3.2,False,R1350D_FR1_0_19Oct17_1529.h5,4110248,4110248,1000.0,1000.0,True,True,False
R1350D,FR1,1,0,0,3.2,False,R1350D_FR1_1_20Oct17_1453.h5,4872699,4872699,1000.0,1000.0,True,True,False
R1350D,FR1,2,0,0,3.2,False,R1350D_FR1_2_22Oct17_1522.h5,2136666,2136666,1000.0,1000.0,True,True,False
R1350D,FR1,3,0,0,3.2,False,R1350D_FR1_3_23Oct17_1740.h5,3198899,3198899,1000.0,1000.0,True,True,False
R1351M,FR1,0,0,0,3.1,False,R1351M_FR1_0_06Oct17_1317.h5,3836985,3836985,1000.0,1000.0,True,True,False
R1351M,FR5,1,0,0,3.1,False,R1351M_FR5_1_10Oct17_1310.h5,4919189,4919189,1000.0,1000.0,True,True,False
R1351M,catFR1,0,0,0,3.1,True,R1351M_catFR1_0_05Oct17_1402.h5,3513,3513,1000.0,1000.0,True,True,False
R1351M,catFR1,0,0,0,3.1,True,R1351M_catFR1_0_06Oct17_1816.h5,3105993,3105993,1000.0,1000.0,True,True,False
R1351M,catFR1,1,0,0,3.1,False,R1351M_catFR1_1_08Oct17_1434.h5,2975677,2975677,1000.0,1000.0,True,True,False
R1353N,PAL1,0,0,0,3.1,True,R1353N_PAL1_0_06Oct17_1456.h5,33275,33275,1000.0,1000.0,True,True,False
R1353N,PAL1,0,0,0,3.1,True,R1353N_PAL1_0_06Oct17_1532.h5,3112441,3112441,1000.0,1000.0,True,True,False
R1353N,PAL1,1,0,0,3.1,False,R1353N_PAL1_1_07Oct17_1646.h5,3199222,3199222,1000.0,1000.0,True,True,False
R1353N,PAL1,2,0,0,3.1,False,R1353N_PAL1_2_08Oct17_1619.h5,2884984,2884984,1000.0,1000.0,True,True,False
R1354E,FR1,0,0,0,3.3,False,R1354E_FR1_0_26Oct17_2006.h5,3195969,3195969,1000.0,1000.0,True,True,False
R1354E,FR1,1,0,0,3.1,False,R1354E_FR1_1_27Oct17_2117.h5,2847540,2847540,1000.0,1000.0,True,True,False
R1354E,PS4_FR,1,0,0,3.1,False,R1354E_FR5_1_31Oct17_1528.h5,3055168,3055168,1000.0,1000.0,True,True,False
R1354E,PS4_catFR,1,0,0,3.1,False,R1354E_catFR5_1_30Oct17_1813.h5,3136110,3136110,1000.0,1000.0,True,True,False
R1354E,catFR1,0,0,0,3.1,False,R1354E_catFR1_0_21Oct17_1552.h5,2932712,2932712,1000.0,1000.0,True,True,False
R1354E,catFR1,1,0,0,3.1,False,R1354E_catFR1_1_23Oct17_1409.h5,2667750,2667750,1000.0,1000.0,True,True,False
R1354E,catFR1,2,0,0,3.2,False,R1354E_catFR1_2_24Oct17_2131.h5,1244386,1244386,1000.0,1000.0,True,True,False
R1354E,catFR1,3,0,0,3.1,False,R1354E_catFR1_3_25Oct17_1447.h5,2759797,2759797,1000.0,1000.0,True,True,False
R1355T,FR1,0,0,0,3.1,False,R1355T_FR1_0_13Oct17_2019.h5,3304726,3304726,1000.0,1000.0,True,True,False
R1355T,FR1,1,0,0,3.1,False,R1355T_FR1_1_16Oct17_2200.h5,3435362,3435362,1000.0,1000.0,True,True,False
R1355T,FR1,2,0,0,3.1,False,R1355T_FR1_2_22Oct17_1846.h5,3499549,3499549,1000.0,1000.0,True,True,False
R1357M,FR1,0,0,0,3.2,False,R1357M_FR1_0_13Oct17_1655.h5,128,2409571,1000.0,1000.0,False,False,False
R1358T,FR1,0,0,0,3.1,False,R1358T_FR1_0_19Oct17_1932.h5,1284637,1284637,1000.0,1000.0,True,True,False
R1361C,FR1,0,0,0,3.1,False,R1361C_FR1_0_02Nov17_1955.h5,811593,811593,1000.0,1000.0,True,True,False
R1361C,FR1,1,0,0,3.1,False,R1361C_FR1_1_04Nov17_1551.h5,1985927,1985927,1000.0,1000.0,True,True,False
R1361C,PS4_catFR5,0,0,0,3.3,True,R1361C_PS4_catFR5_0_05Nov17_2002.h5,39237,39237,1000.0,1000.0,True,True,False
R1361C,PS4_catFR5,0,0,0,3.3,True,R1361C_PS4_catFR5_0_05Nov17_2004.h5,1812183,1812183,1000.0,1000.0,True,True,False
R1361C,catFR1,0,0,0,3.3,False,R1361C_catFR1_0_26Oct17_2029.h5,1100237,1100237,1000.0,1000.0,True,True,False
R1361C,catFR1,1,0,0,3.1,False,R1361C_catFR1_1_27Oct17_2031.h5,1294600,1294600,1000.0,1000.0,True,True,False
R1361C,catFR1,2,0,0,3.1,False,R1361C_catFR1_2_28Oct17_2022.h5,1672675,1672675,1000.0,1000.0,True,True,False
R1363T,FR1,0,0,0,3.1,False,R1363T_FR1_0_01Nov17_2043.h5,1574231,1574231,1000.0,1000.0,True,True,False
R1363T,FR1,1,0,0,3.1,False,R1363T_FR1_1_06Nov17_2100.h5,2537697,2537697,1000.0,1000.0,True,True,False
R1364C,FR1,0,0,0,3.1,False,R1364C_FR1_0_03Nov17_1636.h5,2954849,2954849,1000.0,1000.0,True,True,False
R1364C,PS4_FR,1,0,0,3.1,True,R1364C_FR5_1_06Nov17_1847.h5,13777,13777,1000.0,1000.0,True,True,False
R1364C,PS4_FR,1,0,0,3.1,True,R1364C_FR5_1_06Nov17_1853.h5,1926416,1926416,1000.0,1000.0,True,True,False
R1364C,catFR1,0,0,0,3.1,False,R1364C_catFR1_0_03Nov17_2121.h5,1658590,1658590,1000.0,1000.0,True,True,False
R1364C,catFR1,1,0,0,3.1,False,R1364C_catFR1_1_05Nov17_2049.h5,2710692,2710692,1000.0,1000.0,True,True,False
R1365N,PAL1,3,0,0,3.1,False,R1365N_PAL1_3_09Nov17_1718.h5,2797222,2797222,1000.0,1000.0,True,True,False
R1365N,PAL1,4,0,0,3.1,True,R1365N_PAL1_4_11Nov17_1718.h5,27992,27992,1000.0,1000.0,True,True,False
R1365N,PAL1,4,0,0,3.1,True,R1365N_PAL1_4_11Nov17_1720.h5,222158,222158,1000.0,1000.0,True,True,False
R1365N,PAL1,4,0,0,3.1,True,R1365N_PAL1_4_11Nov17_1726.h5,1191243,1191243,1000.0,1000.0,True,True,False
R1365N,PAL1,5,0,0,3.3,False,R1365N_PAL1_5_14Nov17_1755.h5,1390183,1390183,1000.0,1000.0,True,True,False
R1365N,PAL1,6,0,0,3.3,False,R1365N_PAL1_6_14Nov17_1909.h5,1359314,1359314,1000.0,1000.0,True,True,False
R1365N,PAL5,3,0,0,3.3,False,R1365N_PAL5_3_21Nov17_2012.h5,2108784,2108784,1000.0,1000.0,True,True,False
R1366J,catFR1,0,0,0,3.3,False,R1366J_catFR1_0_21Nov17_1540.h5,1611118,1611118,1000.0,1000.0,True,True,False
R1367D,FR1,0,0,0,3.1,True,R1367D_FR1_0_22Nov17_1623.h5,300177,300177,1000.0,1000.0,True,True,False
R1367D,FR1,0,0,0,3.1,True,R1367D_FR1_0_22Nov17_1633.h5,2768324,2768324,1000.0,1000.0,True,True,False
R1367D,FR1,1,0,0,3.1,True,R1367D_FR1_1_22Nov17_1623.h5,300177,300177,1000.0,1000.0,True,True,False
R1367D,FR1,1,0,0,3.1,True,R1367D_FR1_1_22Nov17_1633.h5,2768324,2768324,1000.0,1000.0,True,True,False
R1367D,FR1,1,0,0,3.1,True,R1367D_FR1_1_27Nov17_1943.h5,3112345,3112345,1000.0,1000.0,True,True,False
R1367D,catFR1,0,0,0,3.3,False,R1367D_catFR1_0_24Nov17_2137.h5,2680205,2680205,1000.0,1000.0,True,True,False
R1368T,FR1,0,0,0,3.3,False,R1368T_FR1_0_11Nov17_2014.h5,3222879,3222879,1000.0,1000.0,True,True,False
R1368T,catFR1,0,0,0,3.3,False,R1368T_catFR1_0_13Nov17_1909.h5,3067688,3067688,1000.0,1000.0,True,True,False
R1370E,catFR1,0,0,0,3.3,False,R1370E_catFR1_0_17Nov17_1825.h5,3402694,3402694,1000.0,1000.0,True,True,False
R1372C,catFR1,0,0,0,3.3,False,R1372C_catFR1_0_25Nov17_1632.h5,2446366,2446366,1000.0,1000.0,True,True,False
R1372C,catFR1,1,0,0,3.1,False,R1372C_catFR1_1_26Nov17_1640.h5,2117931,2117931,1000.0,1000.0,True,True,False
R1372C,catFR1,2,0,0,3.1,False,R1372C_catFR1_2_27Nov17_2112.h5,2601173,2601173,1000.0,1000.0,True,True,False
R1373T,FR1,0,0,0,3.1,False,R1373T_FR1_0_29Nov17_2117.h5,1040212,1040212,1000.0,1000.0,True,True,False
R1374T,FR1,0,0,0,3.3,True,R1374T_FR1_0_07Dec17_2228.h5,427090,427090,1000.0,1000.0,True,True,False
R1374T,FR1,0,0,0,3.3,True,R1374T_FR1_0_07Dec17_2237.h5,1335985,1335985,1000.0,1000.0,True,True,False
R1374T,FR1,1,0,0,3.3,False,R1374T_FR1_1_10Dec17_1858.h5,1516151,1516151,1000.0,1000.0,True,True,False
R1374T,FR1,2,0,0,3.1,True,R1374T_FR1_2_07Dec17_2228.h5,427090,427090,1000.0,1000.0,True,True,False
R1374T,FR1,2,0,0,3.1,True,R1374T_FR1_2_07Dec17_2237.h5,1335985,1335985,1000.0,1000.0,True,True,False
R1374T,FR1,2,0,0,3.1,True,R1374T_FR1_2_11Dec17_1659.h5,1657686,1657686,1000.0,1000.0,True,True,False
R1374T,catFR1,0,0,0,3.3,False,R1374T_catFR1_0_08Dec17_2209.h5,1640529,1640529,1000.0,1000.0,True,True,False
R1374T,catFR1,1,0,0,3.3,False,R1374T_catFR1_1_11Dec17_2134.h5,1542586,1542586,1000.0,1000.0,True,True,False
R1374T,catFR5,0,0,0,3.3,True,R1374T_catFR5_0_12Dec17_2225.h5,182171,182171,1000.0,1000.0,True,True,False
R1374T,catFR5,0,0,0,3.3,True,R1374T_catFR5_0_12Dec17_2233.h5,3274658,3274658,1000.0,1000.0,True,True,False
R1374T,catFR5,2,0,0,3.3,False,R1374T_catFR5_2_13Dec17_2257.h5,3331108,3331108,1000.0,1000.0,True,True,False
R1375C,FR1,0,0,0,3.3,False,R1375C_FR1_0_10Dec17_1701.h5,1577853,1577853,1000.0,1000.0,True,True,False
R1375C,catFR1,1,0,0,3.3,False,R1375C_catFR1_1_12Dec17_1938.h5,1368710,1368710,1000.0,1000.0,True,True,False
R1375C,catFR1,2,0,0,3.3,False,R1375C_catFR1_2_16Dec17_1748.h5,1317801,1317801,1000.0,1000.0,True,True,False
R1375C,catFR1,3,0,0,3.3,False,R1375C_catFR1_3_17Dec17_1722.h5,1344861,1344861,1000.0,1000.0,True,True,False
R1375C,catFR1,4,0,0,3.3,False,R1375C_catFR1_4_18Dec17_1633.h5,1632678,1632678,1000.0,1000.0,True,True,False
R1375C,catFR5,5,0,0,3.3,False,R1375C_catFR5_5_19Dec17_1900.h5,2148141,2148141,1000.0,1000.0,True,True,False
R1376D,FR1,0,0,0,3.3,True,R1376D_FR1_0_17Jan18_1748.h5,4066,4066,1000.0,1000.0,True,True,False
R1376D,FR1,0,0,0,3.3,True,R1376D_FR1_0_17Jan18_2020.h5,2595789,2595789,1000.0,1000.0,True,True,False
R1376D,catFR1,0,0,0,3.3,False,R1376D_catFR1_0_18Jan18_1500.h5,2064296,2064296,1000.0,1000.0,True,True,False
R1377M,FR1,0,0,0,3.3,True,R1377M_FR1_0_12Dec17_1541.h5,183106,183106,1000.0,1000.0,True,True,False
R1377M,FR1,0,0,0,3.3,True,R1377M_FR1_0_12Dec17_1553.h5,2037180,2037180,1000.0,1000.0,True,True,False
R1377M,FR1,1,0,0,3.3,False,R1377M_FR1_1_12Dec17_2159.h5,1632568,1632568,1000.0,1000.0,True,True,False
R1377M,FR1,3,0,0,3.3,False,R1377M_FR1_3_13Dec17_2133.h5,1545259,1545259,1000.0,1000.0,True,True,False
R1377M,FR1,4,0,0,3.3,False,R1377M_FR1_4_14Dec17_1642.h5,1642654,1642654,1000.0,1000.0,True,True,False
R1377M,catFR1,0,0,0,3.3,False,R1377M_catFR1_0_12Dec17_1929.h5,1683890,1683890,1000.0,1000.0,True,True,False
