subject,subject_alias,experiment,original_experiment,session,original_session,session_log,session_json,session_jsonl
R1299T,R1299T,FR1,,7,,1,0,0
R1299T,R1299T,FR1,,8,,1,0,0
R1299T,R1299T,FR1,,9,,1,0,0
R1299T,R1299T,PS4_FR,PS4_FR5,0,0,1,0,0
R1299T,R1299T,PS4_FR,PS4_FR5,3,3,1,0,0
R1300C,R1300C,THR,,1,,0,0,0
R1300C,R1300C,THR,,2,,0,0,0
R1300C,R1300C,THR,,3,,0,0,0
R1300C,R1300C,THR,,4,,0,0,0
R1300C,R1300C,THR,,5,,0,0,0
R1302M,R1302M,FR1,,1,,1,0,0
R1302M,R1302M,FR1,,2,,1,0,0
R1302M,R1302M,PS4_FR,PS4_FR5,0,0,1,0,0
R1302M,R1302M,PS4_FR,PS4_FR5,1,1,1,0,0
R1302M,R1302M,PS4_FR,PS4_FR5,2,2,1,0,0
R1302M,R1302M,PS4_FR,PS4_FR5,3,3,1,0,0
R1302M,R1302M,catFR1,,0,,1,0,0
R1302M,R1302M,catFR1,,1,,1,0,0
R1303E,R1303E,PAL1,,0,,1,0,0
R1303E,R1303E,catFR1,,0,,1,0,0
R1304N,R1304N,FR1,,0,,1,0,0
R1304N,R1304N,FR1,,2,,1,0,0
R1304N,R1304N,FR1,,3,,1,0,0
R1304N,R1304N,FR5,,0,,1,0,0
R1305C,R1305C,THR,,0,,0,0,0
R1305C,R1305C,THR,,1,,0,0,0
R1305C,R1305C,THR,,2,,0,0,0
R1305C,R1305C,THR,,3,,0,0,0
R1306E,R1306E,FR1,,1,,1,0,0
R1307N,R1307N,PAL1,,0,,1,0,0
R1307N,R1307N,PAL1,,1,,1,0,0
R1307N,R1307N,PAL1,,2,,1,0,0
R1308T,R1308T,FR1,,0,,1,0,0
R1308T,R1308T,FR1,,1,,1,0,0
R1308T,R1308T,FR1,,2,,1,0,0
R1308T,R1308T,FR1,,3,,1,0,0
R1308T,R1308T,FR1,,4,,1,0,0
R1308T,R1308T,FR5,,0,,1,0,0
R1308T,R1308T,FR5,,1,,1,0,0
R1308T,R1308T,FR5,,2,,1,0,0
R1309M,R1309M,FR1,,0,,1,0,0
R1309M,R1309M,FR1,,1,,1,0,0
R1309M,R1309M,FR1,,2,,1,0,0
R1310J,R1310J,FR1,,0,,1,0,0
R1310J,R1310J,FR1,,1,,1,0,0
R1310J,R1310J,catFR1,,0,,1,0,0
R1310J,R1310J,catFR1,,1,0,1,0,0
R1311T,R1311T,FR1,,0,,1,0,0
R1311T,R1311T,FR1,,1,,1,0,0
R1311T,R1311T,FR1,,2,,1,0,0
R1312N,R1312N,PAL1,,0,,1,0,0
R1312N,R1312N,PAL1,,1,,1,0,0
R1312N,R1312N,PAL1,,2,,1,0,0
R1312N,R1312N,PAL1,,3,,1,0,0
R1312N,R1312N,PAL5,,1,,1,0,0
R1313J,R1313J,FR1,,0,,1,0,0
R1313J,R1313J,FR1,,1,,1,0,0
R1313J,R1313J,catFR1,,0,,1,0,0
R1315T,R1315T,FR1,,0,,1,0,0
R1315T,R1315T,FR1,,1,,1,0,0
R1315T,R1315T,FR1,,2,,1,0,0
R1315T,R1315T,FR1,,3,,1,0,0
R1315T,R1315T,FR5,,0,,1,0,0
R1315T,R1315T,THR1,,0,,0,0,0
R1315T,R1315T,THR1,,1,,0,0,0
R1315T,R1315T,catFR1,,0,,1,0,0
R1316T,R1316T,FR1,,0,,1,0,0
R1316T,R1316T,FR1,,1,,1,0,0
R1316T,R1316T,FR1,,2,,1,0,0
R1317D,R1317D,FR1,,0,,1,0,0
R1317D,R1317D,FR1,,1,,1,0,0
R1317D,R1317D,FR5,,0,,1,0,0
R1317D,R1317D,catFR1,,0,,1,0,0
R1318N,R1318N,FR1,,0,,1,0,0
R1318N,R1318N,PAL1,,0,,1,0,0
R1318N,R1318N,PAL1,,2,,1,0,0
R1318N,R1318N,PAL1,,4,,1,0,0
R1318N,R1318N,PAL1,,5,,1,0,0
R1318N,R1318N,PAL5,,0,,1,0,0
R1320D,R1320D,FR1,,0,,1,0,0
R1320D,R1320D,FR1,,1,,1,0,0
R1320D,R1320D,FR5,,0,,1,0,0
R1320D,R1320D,catFR1,,0,,1,0,0
R1320D,R1320D,catFR1,,1,,1,0,0
R1320D,R1320D,catFR1,,2,,1,0,0
R1321M,R1321M,FR1,,0,,1,0,0
R1321M,R1321M,FR5,,0,,1,0,0
R1321M,R1321M,FR5,,1,,1,0,0
R1321M,R1321M,THR1,,1,,0,0,0
R1321M,R1321M,catFR1,,0,,1,0,0
R1321M,R1321M,catFR1,,1,,1,0,0
R1323T,R1323T,FR1,,0,,1,0,0
R1323T,R1323T,FR1,,2,,1,0,0
R1323T,R1323T,FR1,,3,,1,0,0
R1323T,R1323T,FR5,,0,,1,0,0
R1324M,R1324M,FR1,,0,,1,0,0
R1324M,R1324M,FR1,,1,,1,0,0
R1324M,R1324M,THR1,,1,,0,0,0
R1324M,R1324M,catFR1,,0,,1,0,0
R1325C,R1325C,FR1,,0,,1,0,0
R1325C,R1325C,FR1,,1,,1,0,0
R1325C,R1325C,THR,,1,,0,0,0
R1328E,R1328E,FR1,,0,,1,0,0
R1328E,R1328E,FR1,,1,,1,0,0
R1328E,R1328E,THR1,,0,,0,0,0
R1328E,R1328E,THR1,,1,,0,0,0
R1328E,R1328E,THR1,,2,,0,0,0
R1328E,R1328E,THR1,,3,,0,0,0
R1328E,R1328E,THR1,,4,,0,0,0
R1328E,R1328E,THR1,,5,,0,0,0
R1328E,R1328E_1,THR1,,6,6,0,0,0
R1328E,R1328E,catFR1,,0,,1,0,0
R1328E,R1328E,catFR1,,2,,1,0,0
R1328E,R1328E,catFR1,,3,,1,0,0
R1328E,R1328E,catFR1,,4,,1,0,0
R1329T,R1329T,FR1,,0,,1,0,0
R1329T,R1329T,FR1,,1,,1,0,0
R1330D,R1330D,FR1,,0,,1,0,0
R1330D,R1330D,FR5,,0,,1,0,0
R1330D,R1330D,catFR1,,0,,1,0,0
R1330D,R1330D,catFR1,,1,,1,0,0
R1330D,R1330D,catFR5,,0,,1,0,0
R1330D,R1330D,catFR5,,1,,1,0,0
R1331T,R1331T,FR1,,0,,1,0,0
R1331T,R1331T,FR1,,1,,1,0,0
R1332M,R1332M,FR1,,0,,1,0,0
R1332M,R1332M,FR1,,1,,1,0,0
R1332M,R1332M,PS4_catFR,PS4_catFR5,0,0,1,0,0
R1332M,R1332M,THR1,,0,,0,0,0
R1332M,R1332M,catFR1,,0,,1,0,0
R1332M,R1332M,catFR1,,1,,1,0,0
R1333N,R1333N,PAL1,,0,,1,0,0
R1333N,R1333N,PAL1,,1,,1,0,0
R1333N,R1333N,PAL1,,2,,1,0,0
R1333N,R1333N,PAL1,,3,,1,0,0
R1333N,R1333N,PAL5,,3,,1,0,0
R1334T,R1334T,FR1,,0,,1,0,0
R1334T,R1334T,FR1,,1,,1,0,0
R1334T,R1334T,FR1,,2,,1,0,0
R1334T,R1334T,catFR1,,0,,1,0,0
R1334T,R1334T,catFR5,,0,,1,0,0
R1336T,R1336T,FR1,,0,,1,0,0
R1336T,R1336T,FR1,,1,,1,0,0
R1337E,R1337E,FR1,,0,,1,0,0
R1337E,R1337E,FR1,,1,,1,0,0
R1337E,R1337E,FR1,,2,,1,0,0
R1337E,R1337E,catFR1,,0,,1,0,0
R1337E,R1337E,catFR1,,1,,1,0,0
R1338T,R1338T,FR1,,0,,1,0,0
R1338T,R1338T,FR1,,1,,1,0,0
R1338T,R1338T,FR1,,2,,1,0,0
R1338T,R1338T,catFR1,,0,,1,0,0
R1339D,R1339D,FR1,,0,,1,0,0
R1339D,R1339D,FR1,,1,,1,0,0
R1339D,R1339D,FR1,,2,,1,0,0
R1339D,R1339D,FR1,,3,,1,0,0
R1339D,R1339D,FR5,,0,,1,0,0
R1339D,R1339D,FR5,,1,,1,0,0
R1341T,R1341T,FR1,,0,,1,0,0
R1341T,R1341T,FR1,,1,,1,0,0
R1341T,R1341T,FR1,,2,,1,0,0
R1341T,R1341T,FR1,,3,,1,0,0
R1341T,R1341T,FR5,,0,,1,0,0
R1342M,R1342M,FR1,,0,,1,0,0
R1342M,R1342M,FR1,,1,,1,0,0
R1342M,R1342M,catFR1,,0,,1,0,0
R1343J,R1343J,catFR1,,1,,1,0,0
R1345D,R1345D,FR1,,0,,1,0,0
R1345D,R1345D,FR1,,1,,1,0,0
R1345D,R1345D,FR1,,2,,1,0,0
R1345D,R1345D,FR1,,3,,1,0,0
R1345D,R1345D,FR1,,4,,1,0,0
R1345D,R1345D,FR5,,0,,1,0,0
R1345D,R1345D,FR5,,2,,1,0,0
R1345D,R1345D,catFR5,,0,,1,0,0
R1345D,R1345D,catFR5,,1,,1,0,0
R1346T,R1346T,FR1,,0,,1,0,0
R1346T,R1346T,FR1,,1,,1,0,0
R1346T,R1346T,FR1,,100,,1,0,0
R1347D,R1347D,FR1,,2,,0,1,0
R1347D,R1347D,FR1,,3,,0,1,0
R1347D,R1347D,FR1,,4,,0,1,0
R1347D,R1347D,PS4_catFR,PS4_catFR5,4,4,1,0,0
R1347D,R1347D,PS4_catFR,PS4_catFR5,8,8,1,0,0
R1347D,R1347D,catFR1,,0,,0,1,0
R1347D,R1347D,catFR1,,1,,0,1,0
R1347D,R1347D,catFR1,,2,,0,1,0
R1348J,R1348J,catFR1,,1,,1,0,0
R1349T,R1349T,FR1,,0,,1,0,0
R1350D,R1350D,FR1,,0,,1,0,0
R1350D,R1350D,FR1,,1,,1,0,0
R1350D,R1350D,FR1,,2,,1,0,0
R1350D,R1350D,FR1,,3,,1,0,0
R1351M,R1351M,FR1,,0,,1,0,0
R1351M,R1351M,FR5,,1,,1,0,0
R1351M,R1351M,catFR1,,0,,1,0,0
R1351M,R1351M,catFR1,,1,,1,0,0
R1353N,R1353N,PAL1,,0,,1,0,0
R1353N,R1353N,PAL1,,1,,1,0,0
R1353N,R1353N,PAL1,,2,,1,0,0
R1354E,R1354E,FR1,,0,,1,0,0
R1354E,R1354E,FR1,,1,,1,0,0
R1354E,R1354E,PS4_FR,PS4_FR5,1,1,1,0,0
R1354E,R1354E,PS4_catFR,PS4_catFR5,1,1,1,0,0
R1354E,R1354E,catFR1,,0,,1,0,0
R1354E,R1354E,catFR1,,1,,1,0,0
R1354E,R1354E,catFR1,,2,,1,0,0
R1354E,R1354E,catFR1,,3,,1,0,0
R1355T,R1355T,FR1,,0,,1,0,0
R1355T,R1355T,FR1,,1,,1,0,0
R1355T,R1355T,FR1,,2,,1,0,0
R1357M,R1357M,FR1,,0,,1,0,0
R1358T,R1358T,FR1,,0,,1,0,0
R1361C,R1361C,FR1,,0,,1,0,0
R1361C,R1361C,FR1,,1,,1,0,0
R1361C,R1361C,PS4_catFR5,,0,0,1,0,0
R1361C,R1361C,catFR1,,0,,1,0,0
R1361C,R1361C,catFR1,,1,,1,0,0
R1361C,R1361C,catFR1,,2,,1,0,0
R1363T,R1363T,FR1,,0,,1,0,0
R1363T,R1363T,FR1,,1,,1,0,0
R1364C,R1364C,FR1,,0,,1,0,0
R1364C,R1364C,PS4_FR,PS4_FR5,1,1,1,0,0
R1364C,R1364C,catFR1,,0,,1,0,0
R1364C,R1364C,catFR1,,1,,1,0,0
R1365N,R1365N,PAL1,,3,,1,0,0
R1365N,R1365N,PAL1,,4,,1,0,0
R1365N,R1365N,PAL1,,5,,1,0,0
R1365N,R1365N,PAL1,,6,,1,0,0
R1365N,R1365N,PAL5,,3,,1,0,0
R1366J,R1366J,catFR1,,0,,0,1,0
R1367D,R1367D,FR1,,0,,1,0,0
R1367D,R1367D,FR1,,1,,1,0,0
R1367D,R1367D,catFR1,,0,,1,0,0
R1368T,R1368T,FR1,,0,,1,0,0
R1368T,R1368T,catFR1,,0,,1,0,0
R1370E,R1370E,catFR1,,0,,1,0,0
R1372C,R1372C,catFR1,,0,,1,0,0
R1372C,R1372C,catFR1,,1,,1,0,0
R1372C,R1372C,catFR1,,2,,1,0,0
R1373T,R1373T,FR1,,0,,1,0,0
R1374T,R1374T,FR1,,0,,0,1,0
R1374T,R1374T,FR1,,1,,0,1,0
R1374T,R1374T,FR1,,2,,1,0,0
R1374T,R1374T,catFR1,,0,,0,1,0
R1374T,R1374T,catFR1,,1,,0,1,0
R1374T,R1374T,catFR5,,0,,1,0,0
R1374T,R1374T,catFR5,,2,,1,0,0
R1375C,R1375C,FR1,,0,,0,1,0
R1375C,R1375C,catFR1,,1,,0,1,0
R1375C,R1375C,catFR1,,2,,0,1,0
R1375C,R1375C,catFR1,,3,,0,1,0
R1375C,R1375C,catFR1,,4,,0,1,0
R1375C,R1375C,catFR5,,5,,1,0,0
R1376D,R1376D,FR1,,0,,0,1,0
R1376D,R1376D,catFR1,,0,,0,1,0
R1377M,R1377M,FR1,,0,,0,1,0
R1377M,R1377M,FR1,,1,,0,1,0
R1377M,R1377M,FR1,,3,,0,1,0
R1377M,R1377M,FR1,,4,,0,1,0
R1377M,R1377M,catFR1,,0,,0,1,0
R1377M,R1377M,catFR1,,6,,0,1,0
R1378T,R1378T,FR1,,0,,0,1,0
R1378T,R1378T,FR1,,1,,0,1,0
R1378T,R1378T,FR1,,2,,0,1,0
R1378T,R1378T,FR1,,3,,0,1,0
R1378T,R1378T,catFR1,,0,,0,1,0
R1378T,R1378T,catFR1,,1,,0,1,0
R1378T,R1378T,catFR5,,0,,1,0,0
R1379E,R1379E,FR1,,0,,0,1,0
R1379E,R1379E,FR1,,1,,0,1,0
R1379E,R1379E,catFR1,,0,,0,1,0
R1379E,R1379E,catFR1,,1,,0,1,0
R1379E,R1379E,catFR5,,0,,1,0,0
R1380D,R1380D,FR1,,1,,0,1,0
R1380D,R1380D,FR5,,2,,1,0,0
R1380D,R1380D,catFR1,,1,,0,1,0
R1380D,R1380D,catFR1,,2,,0,1,0
R1380D,R1380D,catFR1,,3,,0,1,0
R1380D,R1380D,catFR1,,4,,0,1,0
R1380D,R1380D,catFR5,,0,,1,0,0
R1381T,R1381T,FR1,,0,,0,1,0
R1381T,R1381T,catFR1,,0,,0,1,0
R1382T,R1382T,FR1,,0,,0,1,0
R1382T,R1382T,catFR1,,0,,0,1,0
R1383J,R1383J,FR1,,0,,0,1,0
R1383J,R1383J,catFR1,,1,,0,1,0
R1383J,R1383J,catFR1,,2,,0,1,0
R1383J,R1383J,catFR1,,3,,0,1,0
R1383J,R1383J,catFR1,,4,,0,1,0
R1383J,R1383J,catFR5,,1,,1,0,0
R1383J,R1383J,catFR5,,2,,1,0,0
R1383J,R1383J,catFR5,,3,,1,0,0
R1383J,R1383J,catFR5,,4,,1,0,0
R1384J,R1384J,FR1,,0,,0,1,0
R1384J,R1384J,FR1,,1,,0,1,0
R1384J,R1384J,FR1,,2,,0,1,0
R1384J,R1384J,FR5,,0,,1,0,0
R1384J,R1384J,FR5,,1,,1,0,0
R1384J,R1384J,FR5,,2,,1,0,0
R1384J,R1384J,FR6,,1,,0,1,0
R1384J,R1384J,PS5_catFR,PS5_CatFR,0,0,0,1,0
R1384J,R1384J,catFR1,,0,,0,1,0
R1384J,R1384J,catFR1,,1,,0,1,0
R1384J,R1384J,catFR5,,1,,1,0,0
R1384J,R1384J,catFR5,,2,,1,0,0
R1384J,R1384J,catFR6,,0,,0,1,0
R1384J,R1384J,catFR6,,1,,0,1,0
R1385E,R1385E,FR1,,1,,0,1,0
R1385E,R1385E,FR1,,2,,0,1,0
R1385E,R1385E,FR1,,3,,0,1,0
R1385E,R1385E,catFR1,,0,,0,1,0
R1385E,R1385E,catFR1,,1,,0,1,0
R1385E,R1385E,catFR5,,0,,1,0,0
R1386T,R1386T,FR1,,0,,0,1,0
R1386T,R1386T,FR1,,1,,0,1,0
R1386T,R1386T,catFR1,,1,,0,1,0
R1387E,R1387E,FR1,,0,,0,1,0
R1387E,R1387E,FR1,,1,,0,1,0
R1387E,R1387E,FR1,,2,,0,1,0
R1387E,R1387E,catFR1,,0,,0,1,0
R1387E,R1387E,catFR1,,1,,0,1,0
R1387E,R1387E,catFR5,,0,,1,0,0
R1387E,R1387E,catFR5,,1,,1,0,0
R1387E,R1387E,catFR5,,2,,1,0,0
R1387E,R1387E,catFR5,,3,,1,0,0
R1387E,R1387E,catFR5,,4,,1,0,0
R1388T,R1388T,catFR1,,0,,0,1,0
R1388T,R1388T,catFR1,,1,,0,1,0
R1389J,R1389J,catFR1,,0,,0,1,0
R1389J,R1389J,catFR1,,1,,0,1,0
R1389J,R1389J,catFR1,,2,,0,1,0
R1389J,R1389J,catFR1,,3,,0,1,0
R1389J,R1389J,catFR5,,1,,1,0,0
R1390M,R1390M,FR1,,1,,0,1,0
R1390M,R1390M,catFR1,,0,,0,1,0
R1390M,R1390M,catFR1,,1,,0,1,0
R1390M,R1390M,catFR1,,2,,0,1,0
R1390M,R1390M,catFR1,,3,,0,1,0
R1390M,R1390M,catFR5,,1,,1,0,0
R1391T,R1391T,FR1,,0,,0,1,0
R1391T,R1391T,FR1,,1,,0,1,0
R1391T,R1391T,FR1,,2,,0,1,0
R1391T,R1391T,catFR1,,0,,0,1,0
R1391T,R1391T,catFR1,,1,,0,1,0
R1391T,R1391T,catFR5,,0,,1,0,0
R1392N,R1392N,PAL1,,0,,1,0,0
R1392N,R1392N,PAL1,,1,,1,0,0
R1393T,R1393T,FR1,,0,,0,1,0
R1393T,R1393T,catFR1,,0,,0,1,0
R1393T,R1393T,catFR1,,1,,0,1,0
R1393T,R1393T,catFR1,,2,,0,1,0
R1394E,R1394E,FR1,,0,,0,1,0
R1394E,R1394E_1,FR1,,1,1,0,1,0
R1394E,R1394E_1,catFR1,,1,1,0,1,0
R1394E,R1394E_1,catFR1,,2,2,0,1,0
R1395M,R1395M,FR1,,0,,0,1,0
R1395M,R1395M,FR1,,1,,0,1,0
R1395M,R1395M,FR1,,2,,0,1,0
R1395M,R1395M,FR1,,3,,0,1,0
R1395M,R1395M,FR1,,4,,0,1,0
R1395M,R1395M,FR1,,5,,0,1,0
R1395M,R1395M,catFR1,,0,,0,1,0
R1395M,R1395M,catFR1,,1,,0,1,0
R1395M,R1395M,catFR1,,2,,0,1,0
R1395M,R1395M,catFR1,,3,,0,1,0
R1395M,R1395M,catFR1,,4,,0,1,0
R1395M,R1395M,catFR1,,5,,0,1,0
R1395M,R1395M,catFR1,,6,,0,1,0
R1395M,R1395M,catFR5,,1,,1,0,0
R1395M,R1395M,catFR5,,2,,1,0,0
R1395M,R1395M,catFR5,,3,,1,0,0
R1395M,R1395M,catFR5,,4,,1,0,0
R1396T,R1396T,FR1,,0,,0,1,0
R1396T,R1396T,FR1,,1,,0,1,0
R1396T,R1396T,catFR1,,0,,0,1,0
R1397D,R1397D,FR1,,0,,0,1,0
R1397D,R1397D,FR1,,1,,0,1,0
R1397D,R1397D,FR6,,0,,0,1,0
R1397D,R1397D,catFR1,,1,,0,1,0
R1397D,R1397D,catFR1,,3,,0,1,0
R1398J,R1398J,FR1,,1,,0,1,0
R1398J,R1398J,FR1,,3,,0,1,0
R1398J,R1398J,catFR1,,0,,0,1,0
R1398J,R1398J,catFR1,,1,,0,1,0
R1398J,R1398J,catFR5,,0,,1,0,0
R1400N,R1400N,catFR1,CatFR1,0,,0,1,0
R1400N,R1400N,catFR1,CatFR1,1,,0,1,0
R1400N,R1400N,catFR1,CatFR1,2,,0,1,0
R1400N,R1400N,catFR1,CatFR1,3,,0,1,0
R1400N,R1400N,catFR6,CatFR6,2,,0,1,0
R1400N,R1400N,catFR6,CatFR6,3,,0,1,0
R1400N,R1400N,catFR6,CatFR6,7,,0,1,0
R1400N,R1400N,catFR6,CatFR6,8,,0,1,0
R1401J,R1401J,FR1,,0,,0,1,0
R1401J,R1401J,catFR1,,0,,0,1,0
R1401J,R1401J,catFR1,,1,,0,1,0
R1401J,R1401J,catFR1,,2,,0,1,0
R1401J,R1401J,catFR5,,0,,1,0,0
R1401J,R1401J,catFR5,,1,,1,0,0
R1402E,R1402E,FR1,,0,,0,1,0
R1403N,R1403N,catFR1,CatFR1,0,,0,1,0
R1403N,R1403N,catFR1,CatFR1,1,,0,1,0
R1403N,R1403N,catFR1,CatFR1,2,,0,1,0
R1403N,R1403N,catFR1,CatFR1,4,,0,1,0
R1403N,R1403N,catFR6,CatFR6,0,,0,1,0
R1404E,R1404E,FR1,,0,,0,1,0
R1404E,R1404E,FR1,,1,,0,1,0
R1404E,R1404E,catFR1,,0,,0,1,0
R1404E,R1404E,catFR1,,1,,0,1,0
R1404E,R1404E,catFR6,CatFR6,0,,0,1,0
R1405E,R1405E,FR1,,0,,0,1,0
R1405E,R1405E_1,FR1,,1,,0,1,0
R1405E,R1405E,catFR1,,0,,0,1,0
R1405E,R1405E,catFR1,,1,,0,1,0
R1405E,R1405E_1,catFR1,,2,,0,1,0
R1406M,R1406M,FR1,,3,,0,1,0
R1406M,R1406M,FR1,,4,,0,1,0
R1406M,R1406M,catFR1,,0,,1,0,0
R1406M,R1406M,catFR1,,1,,0,1,0
R1406M,R1406M,catFR1,,2,,0,1,0
R1406M,R1406M,catFR1,,3,,0,1,0
R1406M,R1406M,catFR5,,0,,1,0,0
R1408N,R1408N,catFR1,CatFR1,0,,0,1,0
R1408N,R1408N,catFR1,CatFR1,1,,0,1,0
R1409D,R1409D,FR1,,1,,0,1,0
R1409D,R1409D,FR1,,2,,0,1,0
R1409D,R1409D,FR6,,0,,0,1,0
R1409D,R1409D,FR6,,2,,0,1,0
R1409D,R1409D,FR6,,3,,0,1,0
R1409D,R1409D,FR6,,9,,0,1,0
R1409D,R1409D,catFR1,,1,,0,1,0
R1409D,R1409D,catFR1,,2,,0,1,0
R1409D,R1409D,catFR1,,3,,0,1,0
R1409D,R1409D,catFR6,,0,,0,1,0
R1412M,R1412M,FR1,,1,,0,1,0
R1412M,R1412M,catFR1,,0,,0,1,0
R1412M,R1412M,catFR1,,1,,0,1,0
R1412M,R1412M,catFR1,,2,,0,1,0
R1413D,R1413D,FR1,,0,,1,0,0
R1413D,R1413D,catFR1,,0,,1,0,0
R1414E,R1414E,FR1,,0,,0,1,0
R1414E,R1414E,catFR1,,0,,0,1,0
R1415T,R1415T,FR1,,0,,1,0,0
R1415T,R1415T,FR1,,1,,0,1,0
R1415T,R1415T,catFR1,,0,,0,1,0
R1416T,R1416T,FR1,,0,,0,1,0
R1416T,R1416T,FR1,,1,,0,1,0
R1420T,R1420T,FR1,,0,,0,1,0
R1420T,R1420T,FR1,,1,,0,1,0
R1420T,R1420T,catFR1,,0,,0,1,0
R1421M,R1421M,FR1,,0,,0,1,0
R1421M,R1421M,catFR1,,0,,0,1,0
R1421M,R1421M,catFR1,,1,,0,1,0
R1422T,R1422T,FR1,,0,,1,0,0
R1422T,R1422T,FR1,,1,,1,0,0
R1422T,R1422T,catFR1,,0,,0,1,0
R1423E,R1423E,FR1,,0,,0,1,0
R1423E,R1423E,catFR1,,0,,0,1,0
R1425D,R1425D,FR1,,0,,1,0,0
R1425D,R1425D,FR1,,1,,1,0,0
R1425D,R1425D,FR1,,2,,1,0,0
R1425D,R1425D,TICL_FR,,0,,0,1,0
R1425D,R1425D,TICL_FR,,3,,0,1,0
R1425D,R1425D,TICL_FR,,7,,0,1,0
R1426N,R1426N,catFR1,,0,,0,1,0
R1426N,R1426N,catFR1,,1,,0,1,0
R1427T,R1427T,FR1,,0,,0,1,0
R1427T,R1427T,FR1,,1,,0,1,0
R1427T,R1427T,FR1,,2,,0,1,0
R1427T,R1427T,TICL_FR,,0,,0,1,0
R1427T,R1427T,catFR1,,0,,0,1,0
R1428T,R1428T,FR1,,0,,0,1,0
R1431J,R1431J,FR1,,0,,0,1,0
R1433E,R1433E,FR1,,0,,0,1,0
R1433E,R1433E,catFR1,,0,,0,1,0
R1436J,R1436J,FR1,,1,,0,1,0
R1436J,R1436J,LocationSearch,,5,,0,0,0
R1436J,R1436J,LocationSearch,,6,,0,0,0
R1436J,R1436J,catFR1,,6,,0,1,0
R1438M,R1438M,FR1,,1,,0,1,0
R1441T,R1441T,FR1,,0,,0,1,0
R1441T,R1441T,FR1,,1,,0,1,0
R1441T,R1441T,FR1,,2,,0,1,0
R1441T,R1441T,catFR1,,0,,0,1,0
R1441T,R1441T,catFR1,,1,,0,1,0
R1441T,R1441T,catFR5,,0,,1,0,0
R1443D,R1443D,FR1,,4,,0,1,0
R1443D,R1443D,FR1,,5,,0,1,0
R1443D,R1443D,LocationSearch,,1,,0,0,0
R1443D,R1443D,LocationSearch,,2,,0,0,0
R1443D,R1443D,LocationSearch,,3,,0,0,0
R1443D,R1443D,catFR1,,2,,0,1,0
R1444D,R1444D,LocationSearch,,1,,0,0,0
R1444D,R1444D,LocationSearch,,2,,0,0,0
R1444D,R1444D,LocationSearch,,3,,0,0,0
R1444D,R1444D,LocationSearch,,4,,0,0,0
R1444D,R1444D,TICL_catFR,TICL_CatFR,1,,0,1,0
R1444D,R1444D,TICL_catFR,TICL_CatFR,2,,0,1,0
R1444D,R1444D,TICL_catFR,TICL_CatFR,3,,0,1,0
R1444D,R1444D,catFR1,,1,,0,1,0
R1444D,R1444D,catFR1,,2,,0,1,0
R1444D,R1444D,catFR1,,3,,0,1,0
R1445E,R1445E,catFR1,,0,,0,1,0
R1446T,R1446T,FR1,,0,,0,1,0
R1447M,R1447M,FR1,,1,,0,1,0
R1447M,R1447M,catFR1,,0,,0,1,0
R1448T,R1448T,FR1,,0,,0,1,0
R1448T,R1448T,catFR1,,0,,0,1,0
R1449T,R1449T,FR1,,0,,0,1,0
R1449T,R1449T,FR1,,1,,0,1,0
R1449T,R1449T,LocationSearch,,1,,0,0,0
R1449T,R1449T,LocationSearch,,2,,0,0,0
R1449T,R1449T,LocationSearch,,3,,0,0,0
R1449T,R1449T,LocationSearch,,4,,0,0,0
R1449T,R1449T,catFR1,,0,,0,1,0
R1449T,R1449T,catFR1,,1,,0,1,0
R1450D,R1450D,LocationSearch,,1,,0,0,0
R1450D,R1450D,LocationSearch,,2,,0,0,0
R1450D,R1450D,LocationSearch,,3,,0,0,0
R1450D,R1450D,LocationSearch,,4,,0,0,0
R1450D,R1450D,LocationSearch,,5,,0,0,0
R1450D,R1450D,TICL_catFR,TICL_CatFR,1,,0,1,0
R1450D,R1450D,catFR1,,1,,0,1,0
R1450D,R1450D,catFR1,,3,,0,1,0
R1450D,R1450D,catFR1,,4,,0,1,0
R1454M,R1454M,FR1,,0,,0,1,0
R1454M,R1454M,catFR1,,0,,0,1,0
R1456D,R1456D,LocationSearch,,1,,0,0,0
R1456D,R1456D,LocationSearch,,2,,0,0,0
R1456D,R1456D,LocationSearch,,3,,0,0,0
R1456D,R1456D,LocationSearch,,4,,0,0,0
R1456D,R1456D,LocationSearch,,5,,0,0,0
R1456D,R1456D,LocationSearch,,6,,0,0,0
R1456D,R1456D,catFR1,,0,,0,1,0
R1456D,R1456D,catFR1,,1,,0,1,0
R1456D,R1456D,catFR1,,2,,0,1,0
R1456D,R1456D,catFR1,,3,,0,1,0
R1456D,R1456D,catFR6,CatFR6,0,,0,1,0
R1457T,R1457T,FR1,,0,,0,1,0
R1457T,R1457T,FR1,,1,,0,1,0
R1457T,R1457T,catFR1,,0,,0,1,0
R1459M,R1459M,FR1,,0,,0,1,0
R1459M,R1459M,FR1,,6,,0,1,0
R1459M,R1459M,LocationSearch,,1,,0,0,0
R1459M,R1459M,LocationSearch,,2,,0,0,0
R1459M,R1459M,LocationSearch,,3,,0,0,0
R1459M,R1459M,catFR1,,1,,0,1,0
R1460M,R1460M,FR1,,0,,0,1,0
R1461T,R1461T,FR1,,0,,0,1,0
R1461T,R1461T,LocationSearch,,1,,0,0,0
R1461T,R1461T,LocationSearch,,2,,0,0,0
R1461T,R1461T,catFR1,,0,,0,1,0
R1461T,R1461T,catFR1,,1,,0,1,0
