subject,subject_alias,experiment,original_experiment,session,original_session,session_log,session_json,session_jsonl,median_beep_time,log_type
R1293P,R1293P,catFR1,X,1,-999,True,False,False,0.0,log
R1298E,R1298E,FR1,X,0,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,0,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,1,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,4,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,5,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,6,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,7,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,8,-999,True,False,False,0.0,log
R1299T,R1299T,FR1,X,9,-999,True,False,False,0.0,log
R1299T,R1299T,PS4_FR,PS4_FR5,0,0,True,False,False,0.0,log
R1299T,R1299T,PS4_FR,PS4_FR5,3,3,True,False,False,0.0,log
R1302M,R1302M,FR1,X,1,-999,True,False,False,0.0,log
R1302M,R1302M,FR1,X,2,-999,True,False,False,0.0,log
R1302M,R1302M,PS4_FR,PS4_FR5,0,0,True,False,False,0.0,log
R1302M,R1302M,PS4_FR,PS4_FR5,1,1,True,False,False,0.0,log
R1302M,R1302M,PS4_FR,PS4_FR5,2,2,True,False,False,0.0,log
R1302M,R1302M,PS4_FR,PS4_FR5,3,3,True,False,False,0.0,log
R1302M,R1302M,catFR1,X,0,-999,True,False,False,0.0,log
R1302M,R1302M,catFR1,X,1,-999,True,False,False,0.0,log
R1304N,R1304N,FR1,X,0,-999,True,False,False,0.0,log
R1304N,R1304N,FR1,X,2,-999,True,False,False,0.0,log
R1304N,R1304N,FR1,X,3,-999,True,False,False,0.0,log
R1304N,R1304N,FR5,X,0,-999,True,False,False,0.0,log
R1306E,R1306E,FR1,X,1,-999,True,False,False,0.0,log
R1308T,R1308T,FR1,X,0,-999,True,False,False,0.0,log
R1308T,R1308T,FR1,X,1,-999,True,False,False,0.0,log
R1308T,R1308T,FR1,X,2,-999,True,False,False,0.0,log
R1308T,R1308T,FR1,X,3,-999,True,False,False,0.0,log
R1308T,R1308T,FR1,X,4,-999,True,False,False,0.0,log
R1308T,R1308T,FR5,X,0,-999,True,False,False,0.0,log
R1308T,R1308T,FR5,X,1,-999,True,False,False,0.0,log
R1308T,R1308T,FR5,X,2,-999,True,False,False,0.0,log
R1309M,R1309M,FR1,X,0,-999,True,False,False,0.0,log
R1309M,R1309M,FR1,X,1,-999,True,False,False,0.0,log
R1309M,R1309M,FR1,X,2,-999,True,False,False,0.0,log
R1310J,R1310J,FR1,X,0,-999,True,False,False,0.0,log
R1310J,R1310J,FR1,X,1,-999,True,False,False,0.0,log
R1310J,R1310J,catFR1,X,0,-999,True,False,False,0.0,log
R1310J,R1310J,catFR1,X,1,0,True,False,False,0.0,log
R1311T,R1311T,FR1,X,0,-999,True,False,False,0.027200000000000002,log
R1311T,R1311T,FR1,X,1,-999,True,False,False,0.0216,log
R1311T,R1311T,FR1,X,2,-999,True,False,False,0.030350000000000002,log
R1313J,R1313J,FR1,X,0,-999,True,False,False,0.0,log
R1313J,R1313J,FR1,X,1,-999,True,False,False,0.0017000000000000001,log
R1313J,R1313J,catFR1,X,0,-999,True,False,False,0.0,log
R1315T,R1315T,FR1,X,0,-999,True,False,False,0.0,log
R1315T,R1315T,FR1,X,1,-999,True,False,False,0.0,log
R1315T,R1315T,FR1,X,2,-999,True,False,False,0.0,log
R1315T,R1315T,FR1,X,3,-999,True,False,False,0.0,log
R1315T,R1315T,FR5,X,0,-999,True,False,False,0.0,log
R1315T,R1315T,catFR1,X,0,-999,True,False,False,0.0,log
R1316T,R1316T,FR1,X,0,-999,True,False,False,0.0,log
R1316T,R1316T,FR1,X,1,-999,True,False,False,0.0,log
R1316T,R1316T,FR1,X,2,-999,True,False,False,0.0,log
R1317D,R1317D,FR1,X,0,-999,True,False,False,0.0,log
R1317D,R1317D,FR1,X,1,-999,True,False,False,0.0,log
R1317D,R1317D,FR5,X,0,-999,True,False,False,0.0,log
R1317D,R1317D,catFR1,X,0,-999,True,False,False,0.0,log
R1318N,R1318N,FR1,X,0,-999,True,False,False,0.0,log
R1320D,R1320D,FR1,X,0,-999,True,False,False,0.0,log
R1320D,R1320D,FR1,X,1,-999,True,False,False,0.0,log
R1320D,R1320D,FR5,X,0,-999,True,False,False,0.0,log
R1320D,R1320D,catFR1,X,0,-999,True,False,False,0.0,log
R1320D,R1320D,catFR1,X,1,-999,True,False,False,0.0009,log
R1320D,R1320D,catFR1,X,2,-999,True,False,False,0.0,log
R1321M,R1321M,FR1,X,0,-999,True,False,False,0.0,log
R1321M,R1321M,FR5,X,0,-999,True,False,False,0.0,log
R1321M,R1321M,FR5,X,1,-999,True,False,False,0.0,log
R1321M,R1321M,catFR1,X,0,-999,True,False,False,0.0,log
R1321M,R1321M,catFR1,X,1,-999,True,False,False,0.0,log
R1323T,R1323T,FR1,X,0,-999,True,False,False,0.0,log
R1323T,R1323T,FR1,X,2,-999,True,False,False,0.0,log
R1323T,R1323T,FR1,X,3,-999,True,False,False,0.0,log
R1323T,R1323T,FR5,X,0,-999,True,False,False,0.0,log
R1324M,R1324M,FR1,X,0,-999,True,False,False,0.0,log
R1324M,R1324M,FR1,X,1,-999,True,False,False,0.0,log
R1324M,R1324M,catFR1,X,0,-999,True,False,False,0.0,log
R1328E,R1328E,FR1,X,0,-999,True,False,False,0.0,log
R1328E,R1328E,FR1,X,1,-999,True,False,False,0.0,log
R1328E,R1328E,catFR1,X,0,-999,True,False,False,0.0,log
R1328E,R1328E,catFR1,X,2,-999,True,False,False,0.0,log
R1328E,R1328E,catFR1,X,3,-999,True,False,False,0.0,log
R1328E,R1328E,catFR1,X,4,-999,True,False,False,0.0,log
R1329T,R1329T,FR1,X,0,-999,True,False,False,0.0,log
R1329T,R1329T,FR1,X,1,-999,True,False,False,0.0,log
R1330D,R1330D,FR1,X,0,-999,True,False,False,0.0,log
R1330D,R1330D,FR5,X,0,-999,True,False,False,0.0,log
R1330D,R1330D,catFR1,X,0,-999,True,False,False,0.0,log
R1330D,R1330D,catFR1,X,1,-999,True,False,False,0.0,log
R1330D,R1330D,catFR5,X,0,-999,True,False,False,0.0,log
R1330D,R1330D,catFR5,X,1,-999,True,False,False,0.0,log
R1331T,R1331T,FR1,X,0,-999,True,False,False,0.0,log
R1331T,R1331T,FR1,X,1,-999,True,False,False,0.0,log
R1332M,R1332M,FR1,X,0,-999,True,False,False,0.0,log
R1332M,R1332M,FR1,X,1,-999,True,False,False,0.0,log
R1332M,R1332M,PS4_catFR,PS4_catFR5,0,0,True,False,False,0.0,log
R1332M,R1332M,catFR1,X,0,-999,True,False,False,0.0,log
R1332M,R1332M,catFR1,X,1,-999,True,False,False,0.0,log
R1334T,R1334T,FR1,X,0,-999,True,False,False,0.0,log
R1334T,R1334T,FR1,X,1,-999,True,False,False,0.0,log
R1334T,R1334T,FR1,X,2,-999,True,False,False,0.0,log
R1334T,R1334T,catFR1,X,0,-999,True,False,False,0.0,log
R1334T,R1334T,catFR5,X,0,-999,True,False,False,0.0,log
R1336T,R1336T,FR1,X,0,-999,True,False,False,0.0,log
R1336T,R1336T,FR1,X,1,-999,True,False,False,0.0,log
R1337E,R1337E,FR1,X,0,-999,True,False,False,0.0,log
R1337E,R1337E,FR1,X,1,-999,True,False,False,0.0,log
R1337E,R1337E,FR1,X,2,-999,True,False,False,0.0,log
R1337E,R1337E,catFR1,X,0,-999,True,False,False,0.0,log
R1337E,R1337E,catFR1,X,1,-999,True,False,False,0.0,log
R1338T,R1338T,FR1,X,0,-999,True,False,False,0.0,log
R1338T,R1338T,FR1,X,1,-999,True,False,False,0.0,log
R1338T,R1338T,FR1,X,2,-999,True,False,False,0.0,log
R1338T,R1338T,catFR1,X,0,-999,True,False,False,0.0,log
R1339D,R1339D,FR1,X,0,-999,True,False,False,0.0,log
R1339D,R1339D,FR1,X,1,-999,True,False,False,0.0,log
R1339D,R1339D,FR1,X,2,-999,True,False,False,0.0,log
R1339D,R1339D,FR1,X,3,-999,True,False,False,0.0,log
R1339D,R1339D,FR5,X,0,-999,True,False,False,0.0,log
R1339D,R1339D,FR5,X,1,-999,True,False,False,0.0,log
R1341T,R1341T,FR1,X,0,-999,True,False,False,0.0,log
R1341T,R1341T,FR1,X,1,-999,True,False,False,0.0,log
R1341T,R1341T,FR1,X,2,-999,True,False,False,0.0,log
R1341T,R1341T,FR1,X,3,-999,True,False,False,0.0,log
R1341T,R1341T,FR5,X,0,-999,True,False,False,0.0,log
R1342M,R1342M,FR1,X,0,-999,True,False,False,0.0,log
R1342M,R1342M,FR1,X,1,-999,True,False,False,0.0,log
R1342M,R1342M,catFR1,X,0,-999,True,False,False,0.0,log
R1343J,R1343J,catFR1,X,1,-999,True,False,False,0.0,log
R1345D,R1345D,FR1,X,0,-999,True,False,False,0.0,log
R1345D,R1345D,FR1,X,1,-999,True,False,False,0.0,log
R1345D,R1345D,FR1,X,2,-999,True,False,False,0.0,log
R1345D,R1345D,FR1,X,3,-999,True,False,False,0.0,log
R1345D,R1345D,FR1,X,4,-999,True,False,False,0.0,log
R1345D,R1345D,FR5,X,0,-999,True,False,False,0.0,log
R1345D,R1345D,FR5,X,2,-999,True,False,False,0.0,log
R1345D,R1345D,catFR5,X,0,-999,True,False,False,0.0,log
R1345D,R1345D,catFR5,X,1,-999,True,False,False,0.0,log
R1346T,R1346T,FR1,X,0,-999,True,False,False,0.0,log
R1346T,R1346T,FR1,X,1,-999,True,False,False,0.0,log
R1346T,R1346T,FR1,X,100,-999,True,False,False,0.0,log
R1347D,R1347D,FR1,X,2,-999,False,True,False,0.6494,json
R1347D,R1347D,FR1,X,3,-999,False,True,False,0.6407,json
R1347D,R1347D,FR1,X,4,-999,False,True,False,0.641,json
R1347D,R1347D,PS4_catFR,PS4_catFR5,4,4,True,False,False,0.0,log
R1347D,R1347D,PS4_catFR,PS4_catFR5,8,8,True,False,False,0.0,log
R1347D,R1347D,catFR1,X,0,-999,False,True,False,0.6358999999999999,json
R1347D,R1347D,catFR1,X,1,-999,False,True,False,0.6282,json
R1347D,R1347D,catFR1,X,2,-999,False,True,False,0.64225,json
R1348J,R1348J,catFR1,X,1,-999,True,False,False,0.0,log
R1349T,R1349T,FR1,X,0,-999,True,False,False,0.0,log
R1350D,R1350D,FR1,X,0,-999,True,False,False,0.0,log
R1350D,R1350D,FR1,X,1,-999,True,False,False,0.0,log
R1350D,R1350D,FR1,X,2,-999,True,False,False,0.0,log
R1350D,R1350D,FR1,X,3,-999,True,False,False,0.0,log
R1351M,R1351M,FR1,X,0,-999,True,False,False,0.0,log
R1351M,R1351M,FR5,X,1,-999,True,False,False,0.0,log
R1351M,R1351M,catFR1,X,0,-999,True,False,False,0.0,log
R1351M,R1351M,catFR1,X,1,-999,True,False,False,0.0,log
R1354E,R1354E,FR1,X,0,-999,True,False,False,0.0,log
R1354E,R1354E,FR1,X,1,-999,True,False,False,0.0,log
R1354E,R1354E,PS4_FR,PS4_FR5,1,1,True,False,False,0.0,log
R1354E,R1354E,PS4_catFR,PS4_catFR5,1,1,True,False,False,0.0,log
R1354E,R1354E,catFR1,X,0,-999,True,False,False,0.0,log
R1354E,R1354E,catFR1,X,1,-999,True,False,False,0.0,log
R1354E,R1354E,catFR1,X,2,-999,True,False,False,0.0,log
R1354E,R1354E,catFR1,X,3,-999,True,False,False,0.0,log
R1355T,R1355T,FR1,X,0,-999,True,False,False,0.0,log
R1355T,R1355T,FR1,X,1,-999,True,False,False,0.0,log
R1355T,R1355T,FR1,X,2,-999,True,False,False,0.0,log
R1357M,R1357M,FR1,X,0,-999,True,False,False,0.0,log
R1358T,R1358T,FR1,X,0,-999,True,False,False,0.0,log
R1361C,R1361C,FR1,X,0,-999,True,False,False,0.0,log
R1361C,R1361C,FR1,X,1,-999,True,False,False,0.0,log
R1361C,R1361C,PS4_catFR5,X,0,0,True,False,False,0.0,log
R1361C,R1361C,catFR1,X,0,-999,True,False,False,0.0,log
R1361C,R1361C,catFR1,X,1,-999,True,False,False,0.0,log
R1361C,R1361C,catFR1,X,2,-999,True,False,False,0.0,log
R1363T,R1363T,FR1,X,0,-999,True,False,False,0.0,log
R1363T,R1363T,FR1,X,1,-999,True,False,False,0.0,log
R1364C,R1364C,FR1,X,0,-999,True,False,False,0.0,log
R1364C,R1364C,PS4_FR,PS4_FR5,1,1,True,False,False,0.0,log
R1364C,R1364C,catFR1,X,0,-999,True,False,False,0.0,log
R1364C,R1364C,catFR1,X,1,-999,True,False,False,0.0,log
R1366J,R1366J,catFR1,X,0,-999,False,True,False,0.6376999999999999,json
R1367D,R1367D,FR1,X,0,-999,True,False,False,0.0,log
R1367D,R1367D,FR1,X,1,-999,True,False,False,0.0,log
R1367D,R1367D,catFR1,X,0,-999,True,False,False,0.0,log
R1368T,R1368T,FR1,X,0,-999,True,False,False,0.0,log
R1368T,R1368T,catFR1,X,0,-999,True,False,False,0.0,log
R1370E,R1370E,catFR1,X,0,-999,True,False,False,0.0,log
R1372C,R1372C,catFR1,X,0,-999,True,False,False,0.0,log
R1372C,R1372C,catFR1,X,1,-999,True,False,False,0.0,log
R1372C,R1372C,catFR1,X,2,-999,True,False,False,0.0,log
R1373T,R1373T,FR1,X,0,-999,True,False,False,0.0,log
R1374T,R1374T,FR1,X,0,-999,False,True,False,0.6381,json
R1374T,R1374T,FR1,X,1,-999,False,True,False,0.6194,json
R1374T,R1374T,FR1,X,2,-999,True,False,False,0.0,log
R1374T,R1374T,catFR1,X,0,-999,False,True,False,0.6319,json
R1374T,R1374T,catFR1,X,1,-999,False,True,False,0.6355,json
R1374T,R1374T,catFR5,X,0,-999,True,False,False,0.0,log
R1374T,R1374T,catFR5,X,2,-999,True,False,False,0.0,log
R1375C,R1375C,FR1,X,0,-999,False,True,False,0.6366,json
R1375C,R1375C,catFR1,X,1,-999,False,True,False,0.62975,json
R1375C,R1375C,catFR1,X,2,-999,False,True,False,0.6454500000000001,json
R1375C,R1375C,catFR1,X,3,-999,False,True,False,0.6357999999999999,json
R1375C,R1375C,catFR1,X,4,-999,False,True,False,0.6148,json
R1375C,R1375C,catFR5,X,5,-999,True,False,False,0.0,log
R1376D,R1376D,FR1,X,0,-999,False,True,False,0.6463,json
R1376D,R1376D,catFR1,X,0,-999,False,True,False,0.6248,json
R1377M,R1377M,FR1,X,0,-999,False,True,False,0.6274500000000001,json
R1377M,R1377M,FR1,X,1,-999,False,True,False,0.6412,json
R1377M,R1377M,FR1,X,3,-999,False,True,False,0.63445,json
R1377M,R1377M,FR1,X,4,-999,False,True,False,0.6333,json
R1377M,R1377M,catFR1,X,0,-999,False,True,False,0.63005,json
R1377M,R1377M,catFR1,X,6,-999,False,True,False,0.0009,json
R1378T,R1378T,FR1,X,0,-999,False,True,False,0.6368499999999999,json
R1378T,R1378T,FR1,X,1,-999,False,True,False,0.64225,json
R1378T,R1378T,FR1,X,2,-999,False,True,False,0.63095,json
R1378T,R1378T,FR1,X,3,-999,False,True,False,0.63805,json
R1378T,R1378T,catFR1,X,0,-999,False,True,False,0.6286,json
R1378T,R1378T,catFR1,X,1,-999,False,True,False,0.6288,json
R1378T,R1378T,catFR5,X,0,-999,True,False,False,0.0,log
R1379E,R1379E,FR1,X,0,-999,False,True,False,0.25229999999999997,json
R1379E,R1379E,FR1,X,1,-999,False,True,False,0.244,json
R1379E,R1379E,catFR1,X,0,-999,False,True,False,0.24559999999999998,json
R1379E,R1379E,catFR1,X,1,-999,False,True,False,0.23575,json
R1379E,R1379E,catFR5,X,0,-999,True,False,False,0.0,log
R1380D,R1380D,FR1,X,1,-999,False,True,False,0.6455500000000001,json
R1380D,R1380D,FR5,X,2,-999,True,False,False,0.0,log
R1380D,R1380D,catFR1,X,1,-999,False,True,False,0.60945,json
R1380D,R1380D,catFR1,X,2,-999,False,True,False,0.6331,json
R1380D,R1380D,catFR1,X,3,-999,False,True,False,0.62775,json
R1380D,R1380D,catFR1,X,4,-999,False,True,False,0.6303000000000001,json
R1380D,R1380D,catFR5,X,0,-999,True,False,False,0.0,log
R1381T,R1381T,FR1,X,0,-999,False,True,False,0.6193500000000001,json
R1381T,R1381T,catFR1,X,0,-999,False,True,False,0.63775,json
R1382T,R1382T,FR1,X,0,-999,False,True,False,0.64685,json
R1382T,R1382T,catFR1,X,0,-999,False,True,False,0.6428499999999999,json
R1383J,R1383J,FR1,X,0,-999,False,True,False,0.6532,json
R1383J,R1383J,catFR1,X,1,-999,False,True,False,0.6513,json
R1383J,R1383J,catFR1,X,2,-999,False,True,False,0.6400999999999999,json
R1383J,R1383J,catFR1,X,3,-999,False,True,False,0.64085,json
R1383J,R1383J,catFR1,X,4,-999,False,True,False,0.58115,json
R1383J,R1383J,catFR5,X,1,-999,True,False,False,0.0,log
R1383J,R1383J,catFR5,X,2,-999,True,False,False,0.0,log
R1383J,R1383J,catFR5,X,3,-999,True,False,False,0.0,log
R1383J,R1383J,catFR5,X,4,-999,True,False,False,0.0,log
R1384J,R1384J,FR1,X,0,-999,False,True,False,0.6492,json
R1384J,R1384J,FR1,X,1,-999,False,True,False,0.6138,json
R1384J,R1384J,FR1,X,2,-999,False,True,False,0.6352,json
R1384J,R1384J,FR5,X,0,-999,True,False,False,0.0,log
R1384J,R1384J,FR5,X,1,-999,True,False,False,0.0,log
R1384J,R1384J,FR5,X,2,-999,True,False,False,0.0,log
R1384J,R1384J,FR6,X,1,-999,False,True,False,0.0,json
R1384J,R1384J,PS5_catFR,PS5_CatFR,0,0,False,True,False,0.0,json
R1384J,R1384J,catFR1,X,0,-999,False,True,False,0.63,json
R1384J,R1384J,catFR1,X,1,-999,False,True,False,0.6306499999999999,json
R1384J,R1384J,catFR5,X,1,-999,True,False,False,0.0,log
R1384J,R1384J,catFR5,X,2,-999,True,False,False,0.0,log
R1384J,R1384J,catFR6,X,0,-999,False,True,False,0.0,json
R1384J,R1384J,catFR6,X,1,-999,False,True,False,0.0,json
R1385E,R1385E,FR1,X,1,-999,False,True,False,0.2336,json
R1385E,R1385E,FR1,X,2,-999,False,True,False,0.23495,json
R1385E,R1385E,FR1,X,3,-999,False,True,False,0.23620000000000002,json
R1385E,R1385E,catFR1,X,0,-999,False,True,False,0.23515,json
R1385E,R1385E,catFR1,X,1,-999,False,True,False,0.2294,json
R1385E,R1385E,catFR5,X,0,-999,True,False,False,0.0,log
R1386T,R1386T,FR1,X,0,-999,False,True,False,0.6311,json
R1386T,R1386T,FR1,X,1,-999,False,True,False,0.6446000000000001,json
R1386T,R1386T,catFR1,X,1,-999,False,True,False,0.6351,json
R1387E,R1387E,FR1,X,0,-999,False,True,False,0.2247,json
R1387E,R1387E,FR1,X,1,-999,False,True,False,0.23545,json
R1387E,R1387E,FR1,X,2,-999,False,True,False,0.2395,json
R1387E,R1387E,catFR1,X,0,-999,False,True,False,0.23245,json
R1387E,R1387E,catFR1,X,1,-999,False,True,False,0.2472,json
R1387E,R1387E,catFR5,X,0,-999,True,False,False,0.0,log
R1387E,R1387E,catFR5,X,1,-999,True,False,False,0.0,log
R1387E,R1387E,catFR5,X,2,-999,True,False,False,0.0,log
R1387E,R1387E,catFR5,X,3,-999,True,False,False,0.0,log
R1387E,R1387E,catFR5,X,4,-999,True,False,False,0.0,log
R1388T,R1388T,catFR1,X,0,-999,False,True,False,0.64,json
R1388T,R1388T,catFR1,X,1,-999,False,True,False,0.6568,json
R1389J,R1389J,catFR1,X,0,-999,False,True,False,0.0,json
R1389J,R1389J,catFR1,X,1,-999,False,True,False,0.0,json
R1389J,R1389J,catFR1,X,2,-999,False,True,False,0.0,json
R1389J,R1389J,catFR1,X,3,-999,False,True,False,0.0,json
R1389J,R1389J,catFR5,X,1,-999,True,False,False,0.0,log
R1390M,R1390M,FR1,X,1,-999,False,True,False,0.6224000000000001,json
R1390M,R1390M,catFR1,X,0,-999,False,True,False,0.5754,json
R1390M,R1390M,catFR1,X,1,-999,False,True,False,0.6394,json
R1390M,R1390M,catFR1,X,2,-999,False,True,False,0.6363000000000001,json
R1390M,R1390M,catFR1,X,3,-999,False,True,False,0.64325,json
R1390M,R1390M,catFR5,X,1,-999,True,False,False,0.0,log
R1391T,R1391T,FR1,X,0,-999,False,True,False,0.59065,json
R1391T,R1391T,FR1,X,1,-999,False,True,False,0.6265499999999999,json
R1391T,R1391T,FR1,X,2,-999,False,True,False,0.63825,json
R1391T,R1391T,catFR1,X,0,-999,False,True,False,0.63735,json
R1391T,R1391T,catFR1,X,1,-999,False,True,False,0.6353,json
R1391T,R1391T,catFR5,X,0,-999,True,False,False,0.0,log
R1393T,R1393T,FR1,X,0,-999,False,True,False,0.61915,json
R1393T,R1393T,catFR1,X,0,-999,False,True,False,0.61595,json
R1393T,R1393T,catFR1,X,1,-999,False,True,False,0.6436999999999999,json
R1393T,R1393T,catFR1,X,2,-999,False,True,False,0.6307,json
R1394E,R1394E,FR1,X,0,-999,False,True,False,0.24145,json
R1394E,R1394E_1,FR1,X,1,1,False,True,False,0.24365,json
R1394E,R1394E_1,catFR1,X,1,1,False,True,False,0.23970000000000002,json
R1394E,R1394E_1,catFR1,X,2,2,False,True,False,0.24705,json
R1395M,R1395M,FR1,X,0,-999,False,True,False,0.63165,json
R1395M,R1395M,FR1,X,1,-999,False,True,False,0.0,json
R1395M,R1395M,FR1,X,2,-999,False,True,False,0.0,json
R1395M,R1395M,FR1,X,3,-999,False,True,False,0.0,json
R1395M,R1395M,FR1,X,4,-999,False,True,False,0.0,json
R1395M,R1395M,FR1,X,5,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,0,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,1,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,2,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,3,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,4,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,5,-999,False,True,False,0.0,json
R1395M,R1395M,catFR1,X,6,-999,False,True,False,0.0,json
R1395M,R1395M,catFR5,X,1,-999,True,False,False,0.0,log
R1395M,R1395M,catFR5,X,2,-999,True,False,False,0.0,log
R1395M,R1395M,catFR5,X,3,-999,True,False,False,0.0,log
R1395M,R1395M,catFR5,X,4,-999,True,False,False,0.0,log
R1396T,R1396T,FR1,X,0,-999,False,True,False,0.6289,json
R1396T,R1396T,FR1,X,1,-999,False,True,False,0.0,json
R1396T,R1396T,catFR1,X,0,-999,False,True,False,0.0,json
R1397D,R1397D,FR1,X,0,-999,False,True,False,0.0,json
R1397D,R1397D,FR1,X,1,-999,False,True,False,0.0001,json
R1397D,R1397D,FR6,X,0,-999,False,True,False,0.0,json
R1397D,R1397D,catFR1,X,1,-999,False,True,False,0.0,json
R1397D,R1397D,catFR1,X,3,-999,False,True,False,0.0,json
R1398J,R1398J,FR1,X,1,-999,False,True,False,0.0,json
R1398J,R1398J,FR1,X,3,-999,False,True,False,0.0,json
R1398J,R1398J,catFR1,X,0,-999,False,True,False,0.0,json
R1398J,R1398J,catFR1,X,1,-999,False,True,False,0.0,json
R1398J,R1398J,catFR5,X,0,-999,True,False,False,0.0,log
R1400N,R1400N,catFR1,CatFR1,0,-999,False,True,False,0.0,json
R1400N,R1400N,catFR1,CatFR1,1,-999,False,True,False,0.0,json
R1400N,R1400N,catFR1,CatFR1,2,-999,False,True,False,0.0,json
R1400N,R1400N,catFR1,CatFR1,3,-999,False,True,False,0.0,json
R1400N,R1400N,catFR6,CatFR6,2,-999,False,True,False,0.0,json
R1400N,R1400N,catFR6,CatFR6,3,-999,False,True,False,0.0,json
R1400N,R1400N,catFR6,CatFR6,7,-999,False,True,False,0.0061,json
R1400N,R1400N,catFR6,CatFR6,8,-999,False,True,False,0.0,json
R1401J,R1401J,FR1,X,0,-999,False,True,False,0.0,json
R1401J,R1401J,catFR1,X,0,-999,False,True,False,0.0,json
R1401J,R1401J,catFR1,X,1,-999,False,True,False,0.0,json
R1401J,R1401J,catFR1,X,2,-999,False,True,False,0.0,json
R1401J,R1401J,catFR5,X,0,-999,True,False,False,0.0,log
R1401J,R1401J,catFR5,X,1,-999,True,False,False,0.0,log
R1402E,R1402E,FR1,X,0,-999,False,True,False,0.2405,json
R1403N,R1403N,catFR1,CatFR1,0,-999,False,True,False,0.0,json
R1403N,R1403N,catFR1,CatFR1,1,-999,False,True,False,0.0,json
R1403N,R1403N,catFR1,CatFR1,2,-999,False,True,False,0.0,json
R1403N,R1403N,catFR1,CatFR1,4,-999,False,True,False,0.0,json
R1403N,R1403N,catFR6,CatFR6,0,-999,False,True,False,0.0,json
R1404E,R1404E,FR1,X,0,-999,False,True,False,0.0,json
R1404E,R1404E,FR1,X,1,-999,False,True,False,0.0,json
R1404E,R1404E,catFR1,X,0,-999,False,True,False,0.2476,json
R1404E,R1404E,catFR1,X,1,-999,False,True,False,0.0,json
R1404E,R1404E,catFR6,CatFR6,0,-999,False,True,False,0.0,json
R1405E,R1405E,FR1,X,0,-999,False,True,False,0.0,json
R1405E,R1405E,catFR1,X,0,-999,False,True,False,0.0,json
R1405E,R1405E,catFR1,X,1,-999,False,True,False,0.0,json
R1405E,R1405E_1,FR1,X,1,-999,False,True,False,0.0,json
R1405E,R1405E_1,catFR1,X,2,-999,False,True,False,0.0,json
R1406M,R1406M,FR1,X,3,-999,False,True,False,0.0,json
R1406M,R1406M,FR1,X,4,-999,False,True,False,0.0,json
R1406M,R1406M,catFR1,X,0,-999,True,False,False,0.0,log
R1406M,R1406M,catFR1,X,1,-999,False,True,False,0.0,json
R1406M,R1406M,catFR1,X,2,-999,False,True,False,0.0,json
R1406M,R1406M,catFR1,X,3,-999,False,True,False,0.0,json
R1406M,R1406M,catFR5,X,0,-999,True,False,False,0.0,log
R1408N,R1408N,catFR1,CatFR1,0,-999,False,True,False,0.0,json
R1408N,R1408N,catFR1,CatFR1,1,-999,False,True,False,0.0,json
R1409D,R1409D,FR1,X,1,-999,False,True,False,0.0,json
R1409D,R1409D,FR1,X,2,-999,False,True,False,0.0,json
R1409D,R1409D,FR6,X,0,-999,False,True,False,0.0,json
R1409D,R1409D,FR6,X,2,-999,False,True,False,0.0,json
R1409D,R1409D,FR6,X,3,-999,False,True,False,0.0,json
R1409D,R1409D,FR6,X,9,-999,False,True,False,0.0,json
R1409D,R1409D,catFR1,X,1,-999,False,True,False,0.0,json
R1409D,R1409D,catFR1,X,2,-999,False,True,False,0.0,json
R1409D,R1409D,catFR1,X,3,-999,False,True,False,0.0,json
R1409D,R1409D,catFR6,X,0,-999,False,True,False,0.0,json
R1412M,R1412M,FR1,X,1,-999,False,True,False,0.0,json
R1412M,R1412M,catFR1,X,0,-999,False,True,False,0.0,json
R1412M,R1412M,catFR1,X,1,-999,False,True,False,0.0,json
R1412M,R1412M,catFR1,X,2,-999,False,True,False,0.0,json
R1413D,R1413D,FR1,X,0,-999,True,False,False,0.0,log
R1413D,R1413D,catFR1,X,0,-999,True,False,False,0.0,log
R1414E,R1414E,FR1,X,0,-999,False,True,False,0.0,json
R1414E,R1414E,catFR1,X,0,-999,False,True,False,0.0,json
R1415T,R1415T,FR1,X,0,-999,True,False,False,0.0,log
R1415T,R1415T,FR1,X,1,-999,False,True,False,0.0,json
R1415T,R1415T,catFR1,X,0,-999,False,True,False,0.0,json
R1416T,R1416T,FR1,X,0,-999,False,True,False,0.0,json
R1416T,R1416T,FR1,X,1,-999,False,True,False,0.0,json
R1420T,R1420T,FR1,X,0,-999,False,True,False,0.0,json
R1420T,R1420T,FR1,X,1,-999,False,True,False,0.0,json
R1420T,R1420T,catFR1,X,0,-999,False,True,False,0.0,json
R1421M,R1421M,FR1,X,0,-999,False,True,False,0.0,json
